date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price,avg_demand_7,avg_demand_30,demand_volatility,inventory_coverage,demand_change,inventory_stress
2024-08-12,P001,25,276,15,173,21.142857142857142,22.066666666666666,2.911389784310941,13.054054054054054,0.8571428571428577,0.07660455486542443
2024-08-13,P001,21,255,6,173,20.857142857142858,22.2,2.7945525240230156,12.226027397260273,-0.2857142857142847,0.08179271708683473
2024-08-14,P001,27,228,13,173,22.428571428571427,22.566666666666666,2.699206232527272,10.165605095541402,1.5714285714285694,0.09837092731829573
2024-08-15,P001,36,192,27,173,24.857142857142858,23.066666666666666,5.398412465054632,7.724137931034482,2.4285714285714306,0.12946428571428573
2024-08-16,P001,29,163,37,173,26.0,23.366666666666667,5.291502622129203,6.269230769230769,1.1428571428571423,0.15950920245398773
2024-08-17,P001,32,131,23,173,27.428571428571427,23.6,5.3807416730764315,4.776041666666667,1.428571428571427,0.2093784078516903
2024-08-18,P001,27,323,17,173,28.142857142857142,23.733333333333334,4.845223470201448,11.47715736040609,0.7142857142857153,0.0871295886775763
2024-08-19,P001,30,293,18,173,28.857142857142858,23.933333333333334,4.6700667885507166,10.153465346534654,0.7142857142857153,0.098488542174549
2024-08-20,P001,37,256,36,173,31.142857142857142,24.3,4.059087394500317,8.220183486238533,2.2857142857142847,0.12165178571428571
2024-08-21,P001,33,223,26,173,32.0,24.566666666666666,3.6514837167012457,6.96875,0.8571428571428577,0.14349775784753363
2024-08-22,P001,28,195,24,173,30.857142857142858,24.9,3.4364987719370226,6.319444444444445,-1.1428571428571423,0.15824175824175823
2024-08-23,P001,20,175,37,173,29.571428571428573,24.833333333333332,5.380741673076457,5.917874396135265,-1.2857142857142847,0.1689795918367347
2024-08-24,P001,28,147,9,173,29.0,25.366666666666667,5.291502622129237,5.068965517241379,-0.571428571428573,0.19727891156462585
2024-08-25,P001,30,484,24,173,29.428571428571427,25.7,5.223572942509268,16.446601941747574,0.42857142857142705,0.06080283353010625
2024-08-26,P001,18,466,18,173,27.714285714285715,25.6,6.750661343263264,16.814432989690722,-1.7142857142857117,0.059472716125076645
2024-08-27,P001,23,443,31,173,25.714285714285715,25.666666666666668,5.498917642417949,17.227777777777778,-2.0,0.058045791680103195
2024-08-28,P001,23,420,30,173,24.285714285714285,25.366666666666667,4.4986770542121794,17.294117647058822,-1.4285714285714306,0.057823129251700675
2024-08-29,P001,17,403,36,173,22.714285714285715,25.166666666666668,4.889249625940734,17.742138364779873,-1.5714285714285694,0.05636299184686282
2024-08-30,P001,31,372,34,173,24.285714285714285,25.4,5.589105048046169,15.31764705882353,1.5714285714285694,0.065284178187404
2024-08-31,P001,17,355,31,173,22.714285714285715,25.066666666666666,5.908025211926707,15.628930817610062,-1.5714285714285694,0.06398390342052314
2024-09-01,P001,23,332,30,173,21.714285714285715,24.8,4.990467102863364,15.289473684210526,-1.0,0.06540447504302926
2024-09-02,P001,26,306,22,173,22.857142857142858,24.766666666666666,4.913538149119924,13.3875,1.1428571428571423,0.07469654528478058
2024-09-03,P001,29,277,27,173,23.714285714285715,25.066666666666666,5.43796180304978,11.680722891566264,0.8571428571428577,0.08561113976276431
2024-09-04,P001,26,251,28,173,24.142857142857142,25.3,5.490251100164459,10.396449704142013,0.42857142857142705,0.09618668184405237
2024-09-05,P001,28,223,8,173,25.714285714285715,25.466666666666665,4.6084807950229525,8.672222222222222,1.571428571428573,0.11531069827033953
2024-09-06,P001,24,199,7,173,24.714285714285715,25.733333333333334,3.988077469754305,8.052023121387283,-1.0,0.12419239052404882
2024-09-07,P001,18,181,34,173,24.857142857142858,25.7,3.6709931185158178,7.281609195402298,0.14285714285714235,0.13733228097868982
2024-09-08,P001,25,156,20,173,25.142857142857142,25.833333333333332,3.5790395093549705,6.204545454545455,0.2857142857142847,0.16117216117216118
2024-09-09,P001,25,131,11,173,25.0,25.933333333333334,3.5590260840104424,5.24,-0.14285714285714235,0.19083969465648856
2024-09-10,P001,18,328,26,173,23.428571428571427,25.8,3.909694909543977,14.000000000000002,-1.571428571428573,0.07142857142857142
2024-09-11,P001,32,296,35,173,24.285714285714285,26.033333333333335,5.056820005836524,12.188235294117648,0.8571428571428577,0.08204633204633205
2024-09-12,P001,25,271,17,173,23.857142857142858,26.166666666666668,4.810702354423626,11.359281437125748,-0.42857142857142705,0.08803373748023195
2024-09-13,P001,25,246,33,173,24.0,26.1,4.830458915396468,10.25,0.14285714285714235,0.0975609756097561
2024-09-14,P001,22,224,32,173,24.571428571428573,25.633333333333333,4.197504927816953,9.116279069767442,0.571428571428573,0.10969387755102042
2024-09-15,P001,31,193,23,173,25.428571428571427,25.7,4.85994317035166,7.589887640449438,0.8571428571428541,0.1317542561065877
2024-09-16,P001,14,179,27,173,23.857142857142858,25.1,6.5173760422573705,7.502994011976048,-1.5714285714285694,0.1332801276935355
2024-09-17,P001,23,156,12,173,24.571428571428573,24.966666666666665,6.02376246923086,6.348837209302325,0.7142857142857153,0.15750915750915753
2024-09-18,P001,30,126,29,173,24.285714285714285,24.966666666666665,5.648430038936646,5.188235294117647,-0.28571428571428825,0.1927437641723356
2024-09-19,P001,26,335,39,173,24.428571428571427,24.6,5.682051943243238,13.713450292397662,0.14285714285714235,0.07292110874200426
2024-09-20,P001,30,305,30,173,25.142857142857142,24.5,6.067085281214028,12.130681818181818,0.7142857142857153,0.08243559718969555
2024-09-21,P001,36,269,7,173,27.142857142857142,24.766666666666666,7.0811621322250184,9.910526315789474,2.0,0.1009028146574615
2024-09-22,P001,18,251,6,173,25.285714285714285,24.7,7.587583842794007,9.926553672316384,-1.8571428571428577,0.10073989755264655
2024-09-23,P001,25,226,9,173,26.857142857142858,24.6,5.785861256216817,8.414893617021276,1.571428571428573,0.1188369152970923
2024-09-24,P001,15,211,24,173,25.714285714285715,24.1,7.273565968956499,8.205555555555556,-1.1428571428571423,0.12186865267433988
2024-09-25,P001,26,185,16,173,25.142857142857142,24.366666666666667,7.033931367037254,7.357954545454546,-0.571428571428573,0.1359073359073359
2024-09-26,P001,33,152,20,173,26.142857142857142,24.7,7.646972634722236,5.814207650273224,1.0,0.1719924812030075
2024-09-27,P001,24,128,33,173,25.285714285714285,24.733333333333334,7.476948702830722,5.062146892655368,-0.8571428571428577,0.19754464285714285
2024-09-28,P001,23,598,39,173,23.428571428571427,24.933333333333334,5.798193478924916,25.52439024390244,-1.8571428571428577,0.03917821309125657
2024-09-29,P001,26,572,25,173,24.571428571428573,24.766666666666666,5.318431562567509,23.279069767441857,1.142857142857146,0.04295704295704296
2024-09-30,P001,28,544,25,173,25.0,25.133333333333333,5.4772255750516665,21.76,0.42857142857142705,0.04595588235294118
2024-10-01,P001,22,522,32,173,26.0,25.1,3.6968455021365036,20.076923076923077,1.0,0.04980842911877394
2024-10-02,P001,17,505,10,173,24.714285714285715,24.8,5.023753102820168,20.433526011560694,-1.2857142857142847,0.04893917963224894
2024-10-03,P001,23,482,24,173,23.285714285714285,24.6,3.45032779671174,20.699386503067487,-1.4285714285714306,0.04831061055127445
2024-10-04,P001,19,463,17,173,22.571428571428573,24.366666666666667,3.779644730092228,20.5126582278481,-0.7142857142857117,0.04875038568343104
2024-10-05,P001,20,443,15,173,22.142857142857142,24.1,3.891382420536015,20.006451612903227,-0.4285714285714306,0.049983876168977745
2024-10-06,P001,22,421,28,173,21.571428571428573,24.033333333333335,3.5050983275385845,19.516556291390728,-0.5714285714285694,0.05123854767560231
2024-10-07,P001,26,395,23,173,21.285714285714285,24.3,2.927700218845505,18.557046979865774,-0.28571428571428825,0.0538878842676311
2024-10-08,P001,27,368,27,173,22.0,24.366666666666667,3.651483716701048,16.727272727272727,0.7142857142857153,0.059782608695652176
2024-10-09,P001,24,344,35,173,23.0,24.333333333333332,2.9439202887759035,14.956521739130435,1.0,0.06686046511627906
2024-10-10,P001,24,320,7,173,23.142857142857142,24.533333333333335,2.9680841985232775,13.827160493827162,0.14285714285714235,0.07232142857142856
2024-10-11,P001,21,299,38,173,23.428571428571427,24.166666666666668,2.572750982712362,12.76219512195122,0.2857142857142847,0.07835642618251314
2024-10-12,P001,27,272,33,173,24.428571428571427,24.233333333333334,2.370453040886402,11.134502923976608,1.0,0.0898109243697479
2024-10-13,P001,16,256,7,173,23.571428571428573,23.933333333333334,3.9520940802373943,10.86060606060606,-0.8571428571428541,0.09207589285714286
2024-10-14,P001,25,231,19,173,23.428571428571427,24.033333333333335,3.8668308667926974,9.859756097560977,-0.1428571428571459,0.10142238713667284
2024-10-15,P001,21,210,11,173,22.571428571428573,23.7,3.598941643369704,9.30379746835443,-0.8571428571428541,0.10748299319727891
2024-10-16,P001,26,184,7,173,22.857142857142858,24.1,3.8047589248453306,8.049999999999999,0.2857142857142847,0.12422360248447205
2024-10-17,P001,24,160,20,173,22.857142857142858,24.133333333333333,3.8047589248453306,7.0,0.0,0.14285714285714285
2024-10-18,P001,23,137,38,173,23.142857142857142,23.9,3.716116764786001,5.919753086419753,0.2857142857142847,0.1689259645464025
2024-10-19,P001,29,314,24,173,23.428571428571427,24.0,4.1173269183270795,13.402439024390246,0.2857142857142847,0.0746132848043676
2024-10-20,P001,31,283,37,173,25.571428571428573,24.033333333333335,3.4572215654165257,11.06703910614525,2.142857142857146,0.09035840484603735
2024-10-21,P001,30,253,18,173,26.285714285714285,23.833333333333332,3.817254061682143,9.625,0.7142857142857117,0.10389610389610389
2024-10-22,P001,23,230,39,173,26.571428571428573,24.0,3.4086724129854296,8.655913978494624,0.28571428571428825,0.11552795031055901
2024-10-23,P001,26,204,15,173,26.571428571428573,24.033333333333335,3.4086724129854296,7.677419354838709,0.0,0.13025210084033614
2024-10-24,P001,34,170,24,173,28.0,24.666666666666668,4.163331998932327,6.071428571428571,1.428571428571427,0.16470588235294117
2024-10-25,P001,24,146,34,173,28.142857142857142,24.6,3.9761191895520875,5.187817258883249,0.14285714285714235,0.19275929549902152
2024-10-26,P001,27,594,32,173,27.857142857142858,24.4,3.9761191895520818,21.323076923076922,-0.2857142857142847,0.046897546897546896
2024-10-27,P001,23,571,19,173,26.714285714285715,24.366666666666667,4.070801956792898,21.37433155080214,-1.1428571428571423,0.04678508881661246
2024-10-28,P001,33,538,17,173,27.142857142857142,24.7,4.598136268408922,19.821052631578947,0.42857142857142705,0.05045140732873075
2024-10-29,P001,28,510,39,173,27.857142857142858,24.766666666666666,4.220133150686634,18.307692307692307,0.7142857142857153,0.0546218487394958
2024-10-30,P001,23,487,28,173,27.428571428571427,24.6,4.577377082170681,17.755208333333336,-0.4285714285714306,0.05632150190671751
2024-10-31,P001,32,455,5,173,27.142857142857142,24.933333333333334,4.1403933560541715,16.763157894736842,-0.2857142857142847,0.059654631083202514
2024-11-01,P001,28,427,28,173,27.714285714285715,25.3,3.9036002917941923,15.40721649484536,0.571428571428573,0.06490465038474406
2024-11-02,P001,29,398,31,173,28.0,25.5,3.9157800414903075,14.214285714285714,0.2857142857142847,0.07035175879396985
2024-11-03,P001,22,376,22,173,27.857142857142858,25.6,4.140393356054184,13.497435897435897,-0.14285714285714235,0.07408814589665653
2024-11-04,P001,18,358,30,173,25.714285714285715,25.533333333333335,4.855041562276141,13.922222222222222,-2.1428571428571423,0.07182761372705507
2024-11-05,P001,21,337,33,173,24.714285714285715,25.5,5.023753102820169,13.635838150289016,-1.0,0.07333615938957186
2024-11-06,P001,16,321,12,173,23.714285714285715,25.166666666666668,6.019808571549028,13.536144578313252,-1.0,0.07387627948375612
2024-11-07,P001,19,302,30,173,21.857142857142858,24.9,4.947341758580069,13.816993464052286,-1.8571428571428577,0.07237464522232734
2024-11-08,P001,29,273,9,173,22.0,25.066666666666666,5.16397779494319,12.409090909090908,0.14285714285714235,0.08058608058608059
2024-11-09,P001,32,241,37,173,22.428571428571427,25.333333333333332,5.912053869204904,10.745222929936306,0.42857142857142705,0.0930646117368109
2024-11-10,P001,33,208,9,173,24.0,25.733333333333334,7.11805216802087,8.666666666666666,1.571428571428573,0.11538461538461539
2024-11-11,P001,25,183,17,173,25.0,25.666666666666668,6.608075867199675,7.32,1.0,0.1366120218579235
2024-11-12,P001,26,157,21,173,25.714285714285715,26.0,6.369570517030857,6.105555555555555,0.7142857142857153,0.1637852593266606
2024-11-13,P001,32,125,17,173,28.0,26.233333333333334,5.033222956847212,4.464285714285714,2.2857142857142847,0.224
2024-11-14,P001,21,569,29,173,28.285714285714285,26.233333333333334,4.461475305855945,20.116161616161616,0.2857142857142847,0.04971127290986693
2024-11-15,P001,31,538,6,173,28.571428571428573,26.4,4.577377082170693,18.83,0.28571428571428825,0.053106744556558685
2024-11-16,P001,16,522,28,173,26.285714285714285,26.133333333333333,6.264031867583008,19.858695652173914,-2.2857142857142883,0.05035577449370553
2024-11-17,P001,24,498,29,173,25.0,26.166666666666668,5.537749241945391,19.92,-1.2857142857142847,0.050200803212851405
2024-11-18,P001,28,470,38,173,25.428571428571427,26.133333333333333,5.6526437135539584,18.48314606741573,0.42857142857142705,0.05410334346504559
2024-11-19,P001,20,450,16,173,24.571428571428573,25.766666666666666,5.996030432909841,18.313953488372093,-0.8571428571428541,0.054603174603174605
2024-11-20,P001,24,426,23,173,23.428571428571427,25.566666666666666,5.028490259085142,18.182926829268293,-1.142857142857146,0.054996646545942315
2024-11-21,P001,17,409,34,173,22.857142857142858,25.366666666666667,5.550632739564347,17.89375,-0.5714285714285694,0.055885434858539994
2024-11-22,P001,27,382,5,173,22.285714285714285,25.4,4.715728494951226,17.141025641025642,-0.571428571428573,0.05833956619296933
2024-11-23,P001,32,350,7,173,24.571428571428573,25.333333333333332,5.028490259085155,14.244186046511627,2.2857142857142883,0.07020408163265307
2024-11-24,P001,24,326,30,173,24.571428571428573,25.333333333333332,5.028490259085155,13.267441860465116,0.0,0.07537248028045575
2024-11-25,P001,25,301,19,173,24.142857142857142,25.266666666666666,4.810702354423634,12.467455621301776,-0.4285714285714306,0.08020882771713336
2024-11-26,P001,19,282,32,173,24.0,25.133333333333333,4.966554808583774,11.75,-0.14285714285714235,0.0851063829787234
2024-11-27,P001,29,253,8,173,24.714285714285715,25.0,5.31395288256259,10.236994219653178,0.7142857142857153,0.0976849237718803
2024-11-28,P001,31,222,23,173,26.714285714285715,25.1,4.498677054212214,8.310160427807487,2.0,0.12033462033462033
2024-11-29,P001,26,196,28,173,26.571428571428573,25.2,4.503966505838439,7.376344086021505,-0.14285714285714235,0.13556851311953352
2024-11-30,P001,24,172,10,173,25.428571428571427,24.933333333333334,3.866830866792735,6.764044943820225,-1.142857142857146,0.1478405315614618
2024-12-01,P001,23,149,20,173,25.285714285714285,24.766666666666666,3.946064947695192,5.892655367231638,-0.14285714285714235,0.16970278044103546
2024-12-02,P001,21,128,36,173,24.714285714285715,24.5,4.270608298368661,5.179190751445087,-0.5714285714285694,0.19308035714285715
2024-12-03,P001,28,314,34,173,26.0,24.7,3.5590260840104597,12.076923076923077,1.2857142857142847,0.08280254777070063
2024-12-04,P001,17,297,39,173,24.285714285714285,24.666666666666668,4.608480795022934,12.229411764705883,-1.7142857142857153,0.08177008177008177
2024-12-05,P001,22,275,12,173,23.0,24.7,3.5590260840104135,11.956521739130435,-1.2857142857142847,0.08363636363636363
2024-12-06,P001,25,250,9,173,22.857142857142858,25.0,3.4364987719368716,10.9375,-0.14285714285714235,0.09142857142857143
2024-12-07,P001,33,217,16,173,24.142857142857142,25.466666666666665,5.177791402666175,8.988165680473372,1.2857142857142847,0.11125740618828177
2024-12-08,P001,13,204,29,173,22.714285714285715,24.933333333333334,6.70110154413151,8.981132075471697,-1.428571428571427,0.11134453781512606
2024-12-09,P001,25,179,37,173,23.285714285714285,24.7,6.7011015441315145,7.687116564417178,0.5714285714285694,0.1300877893056664
2024-12-10,P001,21,158,28,173,22.285714285714285,24.3,6.395683067879587,7.08974358974359,-1.0,0.1410488245931284
2024-12-11,P001,22,136,15,173,23.0,24.2,5.972157622389624,5.913043478260869,0.7142857142857153,0.16911764705882354
2024-12-12,P001,27,344,39,173,23.714285714285715,24.233333333333334,6.129553700835687,14.506024096385541,0.7142857142857153,0.06893687707641197
2024-12-13,P001,24,320,5,173,23.571428571428573,23.966666666666665,6.1062029351892795,13.575757575757574,-0.14285714285714235,0.07366071428571429
2024-12-14,P001,28,292,12,173,22.857142857142858,24.2,5.014265364224051,12.775,-0.7142857142857153,0.07827788649706457
2024-12-15,P001,29,263,27,173,25.142857142857142,24.133333333333333,3.023715784073827,10.460227272727273,2.2857142857142847,0.09560021727322107
2024-12-16,P001,20,243,24,173,24.428571428571427,24.266666666666666,3.598941643369746,9.947368421052632,-0.7142857142857153,0.10052910052910052
2024-12-17,P001,37,206,36,173,26.714285714285715,24.7,5.589105048046196,7.711229946524064,2.2857142857142883,0.12968099861303745
2024-12-18,P001,13,193,15,173,25.428571428571427,24.2,7.546680127869542,7.589887640449438,-1.2857142857142883,0.1317542561065877
2024-12-19,P001,40,153,11,173,27.285714285714285,24.866666666666667,9.375753937938121,5.607329842931938,1.8571428571428577,0.17833800186741364
2024-12-20,P001,24,129,34,173,27.285714285714285,24.866666666666667,9.375753937938121,4.727748691099476,0.0,0.21151716500553708
2024-12-21,P001,25,592,17,173,26.857142857142858,25.133333333333333,9.406178314075845,22.04255319148936,-0.42857142857142705,0.045366795366795366
2024-12-22,P001,26,566,7,173,26.428571428571427,25.1,9.360504666899526,21.416216216216217,-0.4285714285714306,0.04669358909641595
2024-12-23,P001,34,532,11,173,28.428571428571427,25.166666666666668,9.253056123197785,18.71356783919598,2.0,0.053437164339419974
2024-12-24,P001,29,503,17,173,27.285714285714285,25.333333333333332,8.479667558622932,18.43455497382199,-1.1428571428571423,0.054245952854302754
2024-12-25,P001,29,474,29,173,29.571428571428573,25.466666666666665,5.682051943243287,16.028985507246375,2.2857142857142883,0.0623869801084991
2024-12-26,P001,23,451,27,173,27.142857142857142,25.6,3.8047589248454026,16.61578947368421,-2.4285714285714306,0.060183718720304084
2024-12-27,P001,31,420,37,173,28.142857142857142,25.666666666666668,3.760699023168102,14.923857868020304,1.0,0.06700680272108843
2024-12-28,P001,24,396,9,173,28.0,25.433333333333334,3.9157800414902892,14.142857142857142,-0.14285714285714235,0.0707070707070707
2024-12-29,P001,29,367,36,173,28.428571428571427,25.533333333333335,3.823486317361163,12.909547738693467,0.42857142857142705,0.07746204748929544
2024-12-30,P001,22,345,34,173,26.714285714285715,25.466666666666665,3.5923198500080864,12.914438502673796,-1.7142857142857117,0.07743271221532091
2024-12-31,P001,26,319,35,173,26.285714285714285,25.566666666666666,3.450327796711795,12.135869565217392,-0.4285714285714306,0.08240035826242723
2023-01-01,P002,12,505,17,139,12.0,12.0,,42.083333333333336,,0.023762376237623763
2023-01-02,P002,16,489,9,139,14.0,14.0,2.8284271247461903,34.92857142857143,2.0,0.028629856850715747
2023-01-03,P002,14,475,27,139,14.0,14.0,2.0,33.92857142857143,0.0,0.029473684210526315
2023-01-04,P002,20,455,5,139,15.5,15.5,3.415650255319866,29.35483870967742,1.5,0.03406593406593406
2023-01-05,P002,24,431,14,139,17.2,17.2,4.8166378315169185,25.058139534883722,1.6999999999999993,0.03990719257540603
2023-01-06,P002,18,413,31,139,17.333333333333332,17.333333333333332,4.320493798938574,23.82692307692308,0.13333333333333286,0.04196933010492332
2023-01-07,P002,13,400,12,139,16.714285714285715,16.714285714285715,4.270608298368657,23.931623931623932,-0.6190476190476168,0.04178571428571429
2023-01-08,P002,14,386,7,139,17.0,16.375,3.9581140290126386,22.705882352941178,0.2857142857142847,0.04404145077720207
2023-01-09,P002,8,378,23,139,15.857142857142858,15.444444444444445,5.2417736002416655,23.83783783783784,-1.1428571428571423,0.04195011337868481
2023-01-10,P002,16,362,6,139,16.142857142857142,15.5,5.1777914026661795,22.424778761061948,0.2857142857142847,0.04459352801894238
2023-01-11,P002,24,338,35,139,16.714285714285715,16.272727272727273,5.851332774513447,20.22222222222222,0.571428571428573,0.049450549450549455
2023-01-12,P002,24,314,14,139,16.714285714285715,16.916666666666668,5.851332774513447,18.786324786324784,0.0,0.053230209281164696
2023-01-13,P002,18,296,20,139,16.714285714285715,17.0,5.851332774513447,17.709401709401707,0.0,0.05646718146718147
2023-01-14,P002,20,276,24,139,17.714285714285715,17.214285714285715,5.70713838726805,15.580645161290322,1.0,0.06418219461697723
2023-01-15,P002,13,263,7,139,17.571428571428573,16.933333333333334,5.826867164470196,14.967479674796747,-0.14285714285714235,0.06681151548071701
2023-01-16,P002,17,246,39,139,18.857142857142858,16.9375,4.099941927579438,13.045454545454545,1.2857142857142847,0.07665505226480837
2023-01-17,P002,12,234,38,139,18.285714285714285,16.647058823529413,4.785891965429422,12.796875,-0.571428571428573,0.07814407814407814
2023-01-18,P002,11,223,25,139,16.428571428571427,16.333333333333332,4.720774754816659,13.573913043478262,-1.8571428571428577,0.07367072389493913
2023-01-19,P002,21,202,36,139,16.0,16.57894736842105,4.0,12.625,-0.42857142857142705,0.07920792079207921
2023-01-20,P002,12,190,22,139,15.142857142857142,16.35,4.140393356054127,12.547169811320755,-0.8571428571428577,0.07969924812030076
2023-01-21,P002,17,173,38,139,14.714285714285714,16.38095238095238,3.6839419880650386,11.757281553398059,-0.4285714285714288,0.08505367464905036
2023-01-22,P002,20,153,7,139,15.714285714285714,16.545454545454547,4.07080195679286,9.736363636363636,1.0,0.10270774976657329
2023-01-23,P002,11,142,7,139,14.857142857142858,16.304347826086957,4.375255094603874,9.557692307692307,-0.8571428571428559,0.10462776659959759
2023-01-24,P002,18,124,31,139,15.714285714285714,16.375,4.309458036856674,7.8909090909090915,0.8571428571428559,0.12672811059907835
2023-01-25,P002,21,103,6,139,17.142857142857142,16.56,4.140393356054125,6.008333333333334,1.4285714285714288,0.16643550624133147
2023-01-26,P002,15,88,7,139,16.285714285714285,16.5,3.817254061682111,5.4035087719298245,-0.8571428571428577,0.18506493506493504
2023-01-27,P002,15,545,21,139,16.714285714285715,16.444444444444443,3.401680257083045,32.60683760683761,0.4285714285714306,0.030668414154652688
2023-01-28,P002,15,530,23,139,16.428571428571427,16.392857142857142,3.457221565416506,32.2608695652174,-0.28571428571428825,0.030997304582210238
2023-01-29,P002,16,514,23,139,15.857142857142858,16.379310344827587,3.0783421635988564,32.414414414414416,-0.5714285714285694,0.03085047248471373
2023-01-30,P002,13,501,9,139,16.142857142857142,16.266666666666666,2.609506430251479,31.035398230088497,0.2857142857142847,0.03222127174222982
2023-01-31,P002,21,480,9,139,16.571428571428573,16.566666666666666,3.154739442867026,28.965517241379306,0.4285714285714306,0.034523809523809526
2023-02-01,P002,18,462,18,139,16.142857142857142,16.633333333333333,2.6095064302514785,28.619469026548675,-0.4285714285714306,0.03494124922696351
2023-02-02,P002,13,449,31,139,15.857142857142858,16.6,2.8535691936340273,28.315315315315313,-0.2857142857142847,0.035316576519249125
2023-02-03,P002,21,428,39,139,16.714285714285715,16.633333333333333,3.401680257083045,25.606837606837605,0.8571428571428577,0.039052069425901205
2023-02-04,P002,15,413,25,139,16.714285714285715,16.333333333333332,3.401680257083045,24.709401709401707,0.0,0.04047042545831892
2023-02-05,P002,18,395,9,139,17.0,16.333333333333332,3.4156502553198655,23.235294117647058,0.2857142857142847,0.043037974683544304
2023-02-06,P002,16,379,28,139,17.428571428571427,16.433333333333334,2.992052966172381,21.745901639344265,0.42857142857142705,0.045985676592536745
2023-02-07,P002,14,365,28,139,16.428571428571427,16.433333333333334,2.7602622373694174,22.217391304347828,-1.0,0.04500978473581213
2023-02-08,P002,12,353,17,139,15.571428571428571,16.566666666666666,3.101458950082627,22.6697247706422,-0.8571428571428559,0.04411169566976932
2023-02-09,P002,26,327,5,139,17.428571428571427,16.9,4.7559486560567095,18.762295081967213,1.8571428571428559,0.053298383573612926
2023-02-10,P002,14,313,14,139,16.428571428571427,16.566666666666666,4.613644360558613,19.05217391304348,-1.0,0.05248744865358283
2023-02-11,P002,17,296,6,139,16.714285714285715,16.333333333333332,4.572172558506723,17.709401709401707,0.28571428571428825,0.05646718146718147
2023-02-12,P002,22,274,20,139,17.285714285714285,16.466666666666665,4.990467102863409,15.851239669421489,0.5714285714285694,0.06308654848800833
2023-02-13,P002,14,260,20,139,17.0,16.266666666666666,5.131601439446885,15.294117647058824,-0.2857142857142847,0.06538461538461539
2023-02-14,P002,15,245,27,139,17.142857142857142,16.333333333333332,5.047394424471946,14.291666666666668,0.14285714285714235,0.06997084548104957
2023-02-15,P002,20,225,30,139,18.285714285714285,16.433333333333334,4.572172558506724,12.3046875,1.1428571428571423,0.08126984126984127
2023-02-16,P002,14,211,20,139,16.571428571428573,16.5,3.2586880211286915,12.732758620689655,-1.7142857142857117,0.07853757616790794
2023-02-17,P002,17,194,31,139,17.0,16.7,3.0550504633038944,11.411764705882353,0.42857142857142705,0.08762886597938144
2023-02-18,P002,14,180,34,139,16.571428571428573,16.466666666666665,3.2586880211286915,10.86206896551724,-0.42857142857142705,0.09206349206349207
2023-02-19,P002,22,158,37,139,16.571428571428573,16.8,3.2586880211286915,9.534482758620689,0.0,0.10488245931283907
2023-02-20,P002,19,139,36,139,17.285714285714285,16.866666666666667,3.1471831698777737,8.041322314049587,0.7142857142857117,0.12435765673175744
2023-02-21,P002,18,121,13,139,17.714285714285715,16.8,2.98408476836063,6.830645161290322,0.4285714285714306,0.1463990554899646
2023-02-22,P002,21,100,15,139,17.857142857142858,17.133333333333333,3.1320159337914966,5.6,0.14285714285714235,0.17857142857142858
2023-02-23,P002,6,94,10,139,16.714285714285715,16.733333333333334,5.4072262055600415,5.6239316239316235,-1.1428571428571423,0.1778115501519757
2023-02-24,P002,19,388,34,139,17.0,16.666666666666668,5.477225575051661,22.823529411764707,0.2857142857142847,0.04381443298969072
2023-02-25,P002,14,374,19,139,17.0,16.633333333333333,5.477225575051661,22.0,0.0,0.045454545454545456
2023-02-26,P002,19,355,34,139,16.571428571428573,16.766666666666666,5.1269595556932455,21.422413793103445,-0.42857142857142705,0.04668008048289739
2023-02-27,P002,14,341,22,139,15.857142857142858,16.733333333333334,5.080307452263476,21.504504504504503,-0.7142857142857153,0.046501885211562635
2023-02-28,P002,19,322,16,139,16.0,16.833333333333332,5.1639777949432215,20.125,0.14285714285714235,0.049689440993788817
2023-03-01,P002,11,311,8,139,14.571428571428571,16.766666666666666,4.9280538030458105,21.34313725490196,-1.4285714285714288,0.04685346807533303
2023-03-02,P002,12,299,20,139,15.428571428571429,16.466666666666665,3.505098327538655,19.37962962962963,0.8571428571428577,0.051600573339703776
2023-03-03,P002,12,287,27,139,14.428571428571429,16.266666666666666,3.309438162646485,19.89108910891089,-1.0,0.05027376804380289
2023-03-04,P002,10,277,15,139,13.857142857142858,16.166666666666668,3.716116764786031,19.989690721649485,-0.5714285714285712,0.05002578648788035
2023-03-05,P002,11,266,28,139,12.714285714285714,15.833333333333334,3.0394235042348448,20.921348314606742,-1.1428571428571441,0.04779806659505907
2023-03-06,P002,8,258,26,139,11.857142857142858,15.6,3.4364987719368965,21.759036144578314,-0.8571428571428559,0.04595791805094131
2023-03-07,P002,16,242,19,139,11.428571428571429,15.533333333333333,2.43975018237133,21.175,-0.4285714285714288,0.047225501770956316
2023-03-08,P002,20,222,19,139,12.714285714285714,15.666666666666666,4.029651999626671,17.460674157303373,1.2857142857142847,0.05727155727155727
2023-03-09,P002,15,207,14,139,13.142857142857142,15.7,4.099941927579438,15.75,0.4285714285714288,0.06349206349206349
2023-03-10,P002,25,182,32,139,15.0,16.133333333333333,6.0,12.133333333333333,1.8571428571428577,0.08241758241758242
2023-03-11,P002,17,165,21,139,16.0,15.833333333333334,5.597618541248888,10.3125,1.0,0.09696969696969697
2023-03-12,P002,14,151,26,139,16.428571428571427,15.833333333333334,5.255382728122436,9.191304347826089,0.42857142857142705,0.10879848628192998
