order_item_id,order_id,product_id,quantity,price
3168,1265,36,2,546.6
3169,1266,21,3,4157.75
3170,1266,13,2,2867.03
3171,1266,28,1,1570.25
3172,1266,40,3,378.74
3173,1267,29,3,1518.22
3174,1267,20,1,4688.81
3175,1267,36,2,546.6
3176,1268,30,3,3499.96
3177,1268,7,3,1818.5
3178,1268,33,1,2320.66
3179,1269,10,1,414.37
3180,1270,14,2,1756.98
3181,1270,36,2,546.6
3182,1270,6,2,2994.1
3183,1270,24,3,677.78
3184,1271,37,2,3692.8
3185,1271,11,1,3400.04
3186,1271,33,2,2320.66
3187,1271,15,1,2620.98
3188,1272,35,3,4044.29
3189,1272,23,1,4161.52
3190,1273,38,1,3245.43
3191,1273,15,3,2620.98
3192,1274,20,2,4688.81
3193,1274,39,1,980.85
3194,1275,33,3,2320.66
3195,1275,25,1,1090.57
3196,1276,3,1,4033.76
3197,1276,16,2,2998.3
3198,1276,15,2,2620.98
3199,1276,40,1,378.74
3200,1277,26,2,396.95
3201,1277,19,2,3858.84
3202,1278,29,2,1518.22
3203,1278,12,3,1282.01
3204,1278,15,3,2620.98
3205,1278,26,2,396.95
3206,1279,35,3,4044.29
3207,1280,7,1,1818.5
3208,1280,35,3,4044.29
3209,1280,2,1,4716.05
3210,1281,11,1,3400.04
3211,1281,13,3,2867.03
3212,1282,26,2,396.95
3213,1282,27,1,1405.02
3214,1282,2,3,4716.05
3215,1282,14,2,1756.98
3216,1283,11,3,3400.04
3217,1283,4,2,1750.76
3218,1284,1,2,4826.06
3219,1285,20,2,4688.81
3220,1285,12,1,1282.01
3221,1286,35,1,4044.29
3222,1287,35,3,4044.29
3223,1287,24,3,677.78
3224,1287,14,1,1756.98
3225,1287,6,3,2994.1
3226,1288,33,1,2320.66
3227,1288,3,3,4033.76
3228,1288,4,3,1750.76
3229,1289,22,1,3115.88
3230,1289,28,1,1570.25
3231,1290,23,2,4161.52
3232,1290,6,3,2994.1
3233,1290,34,2,859.91
3234,1291,8,1,930.58
3235,1291,40,2,378.74
3236,1292,2,1,4716.05
3237,1292,6,3,2994.1
3238,1293,25,2,1090.57
3239,1293,10,1,414.37
3240,1293,9,1,2497.12
3241,1294,12,1,1282.01
3242,1294,34,1,859.91
3243,1295,28,3,1570.25
3244,1295,37,3,3692.8
3245,1296,22,3,3115.88
3246,1296,5,3,589.21
3247,1297,38,2,3245.43
3248,1297,12,3,1282.01
3249,1297,8,2,930.58
3250,1297,1,3,4826.06
3251,1298,15,2,2620.98
3252,1298,7,2,1818.5
3253,1298,12,1,1282.01
3254,1299,18,1,3706.97
3255,1299,5,1,589.21
3256,1300,9,1,2497.12
3257,1300,36,3,546.6
3258,1301,16,3,2998.3
3259,1302,7,2,1818.5
3260,1302,22,2,3115.88
3261,1303,7,1,1818.5
3262,1303,18,1,3706.97
3263,1303,8,1,930.58
3264,1303,9,2,2497.12
3265,1304,38,2,3245.43
3266,1305,18,3,3706.97
3267,1305,23,2,4161.52
3268,1305,10,2,414.37
3269,1306,9,2,2497.12
3270,1307,10,2,414.37
3271,1307,24,1,677.78
3272,1307,34,3,859.91
3273,1307,26,3,396.95
3274,1308,7,1,1818.5
3275,1308,31,3,1804.53
3276,1309,9,1,2497.12
3277,1309,13,3,2867.03
3278,1309,6,2,2994.1
3279,1310,20,2,4688.81
3280,1310,31,1,1804.53
3281,1310,35,2,4044.29
3282,1310,27,3,1405.02
3283,1311,39,3,980.85
3284,1311,8,1,930.58
3285,1312,39,2,980.85
3286,1312,16,2,2998.3
3287,1313,10,2,414.37
3288,1313,23,3,4161.52
3289,1313,14,2,1756.98
3290,1313,31,2,1804.53
3291,1314,14,3,1756.98
3292,1315,13,1,2867.03
3293,1315,34,1,859.91
3294,1316,6,3,2994.1
3295,1317,3,3,4033.76
3296,1317,12,1,1282.01
3297,1317,14,1,1756.98
3298,1317,39,3,980.85
3299,1318,10,3,414.37
3300,1318,1,2,4826.06
3301,1318,31,1,1804.53
3302,1319,11,1,3400.04
3303,1319,31,1,1804.53
3304,1320,31,1,1804.53
3305,1320,18,1,3706.97
3306,1320,6,3,2994.1
3307,1321,24,2,677.78
3308,1321,17,2,1064.42
3309,1321,18,1,3706.97
3310,1321,28,3,1570.25
3311,1322,1,3,4826.06
3312,1323,31,3,1804.53
3313,1323,32,3,1721.2
3314,1323,37,3,3692.8
3315,1323,20,1,4688.81
3316,1324,2,3,4716.05
3317,1325,39,1,980.85
3318,1325,9,2,2497.12
3319,1326,1,1,4826.06
3320,1326,13,1,2867.03
3321,1327,19,3,3858.84
3322,1327,33,3,2320.66
3323,1327,3,3,4033.76
3324,1328,18,3,3706.97
3325,1328,4,2,1750.76
3326,1328,38,1,3245.43
3327,1329,36,1,546.6
3328,1329,19,1,3858.84
3329,1329,15,2,2620.98
3330,1329,34,3,859.91
3331,1330,16,1,2998.3
3332,1330,40,1,378.74
3333,1331,26,3,396.95
3334,1331,18,2,3706.97
3335,1331,37,3,3692.8
3336,1332,27,2,1405.02
3337,1332,5,1,589.21
3338,1333,23,1,4161.52
3339,1333,17,2,1064.42
3340,1333,16,1,2998.3
3341,1334,12,3,1282.01
3342,1335,37,1,3692.8
3343,1335,24,1,677.78
3344,1335,16,1,2998.3
3345,1335,10,2,414.37
3346,1336,16,2,2998.3
3347,1337,23,3,4161.52
3348,1337,18,3,3706.97
3349,1338,2,3,4716.05
3350,1338,24,1,677.78
3351,1338,7,1,1818.5
3352,1338,40,1,378.74
3353,1339,21,1,4157.75
3354,1339,1,1,4826.06
3355,1339,6,2,2994.1
3356,1340,1,3,4826.06
3357,1341,30,3,3499.96
3358,1341,35,2,4044.29
3359,1341,14,1,1756.98
3360,1342,4,1,1750.76
3361,1342,8,3,930.58
3362,1342,31,3,1804.53
3363,1342,20,2,4688.81
3364,1343,38,2,3245.43
3365,1343,25,1,1090.57
3366,1344,7,1,1818.5
3367,1344,24,2,677.78
3368,1345,36,3,546.6
3369,1346,4,2,1750.76
3370,1346,19,2,3858.84
3371,1346,12,2,1282.01
3372,1346,28,2,1570.25
3373,1347,18,1,3706.97
3374,1347,4,3,1750.76
3375,1347,17,2,1064.42
3376,1347,27,1,1405.02
3377,1348,13,1,2867.03
3378,1349,14,1,1756.98
3379,1350,20,1,4688.81
3380,1351,39,3,980.85
3381,1351,34,1,859.91
3382,1351,3,2,4033.76
3383,1352,19,2,3858.84
3384,1352,4,1,1750.76
3385,1353,20,3,4688.81
3386,1353,27,2,1405.02
3387,1353,14,2,1756.98
3388,1354,11,1,3400.04
3389,1354,40,3,378.74
3390,1355,34,1,859.91
3391,1355,40,1,378.74
3392,1355,6,3,2994.1
3393,1355,20,1,4688.81
3394,1356,12,2,1282.01
3395,1357,29,3,1518.22
3396,1357,26,1,396.95
3397,1357,38,3,3245.43
3398,1358,3,2,4033.76
3399,1359,24,1,677.78
3400,1359,23,3,4161.52
3401,1360,3,3,4033.76
3402,1361,11,1,3400.04
3403,1362,30,3,3499.96
3404,1362,19,1,3858.84
3405,1363,23,2,4161.52
3406,1363,13,2,2867.03
3407,1363,18,2,3706.97
3408,1363,25,2,1090.57
3409,1364,2,1,4716.05
3410,1364,1,1,4826.06
3411,1364,4,3,1750.76
3412,1365,13,2,2867.03
3413,1365,21,3,4157.75
3414,1365,8,3,930.58
3415,1365,27,2,1405.02
3416,1366,3,2,4033.76
3417,1367,3,1,4033.76
3418,1367,6,1,2994.1
3419,1368,13,2,2867.03
3420,1369,24,3,677.78
3421,1370,36,2,546.6
3422,1371,16,3,2998.3
3423,1371,28,3,1570.25
3424,1371,21,3,4157.75
3425,1372,28,3,1570.25
3426,1373,40,2,378.74
3427,1373,4,3,1750.76
3428,1374,39,2,980.85
3429,1374,29,2,1518.22
3430,1375,22,3,3115.88
3431,1375,36,2,546.6
3432,1375,26,3,396.95
3433,1376,9,3,2497.12
3434,1376,23,3,4161.52
3435,1376,35,3,4044.29
3436,1377,20,2,4688.81
3437,1377,28,3,1570.25
3438,1377,10,1,414.37
3439,1377,29,3,1518.22
3440,1378,18,1,3706.97
3441,1378,22,1,3115.88
3442,1379,33,3,2320.66
3443,1379,21,3,4157.75
3444,1379,37,3,3692.8
3445,1379,1,2,4826.06
3446,1380,26,1,396.95
3447,1380,14,2,1756.98
3448,1381,14,3,1756.98
3449,1381,1,3,4826.06
3450,1382,37,3,3692.8
3451,1382,13,2,2867.03
3452,1382,5,2,589.21
3453,1382,2,2,4716.05
3454,1383,11,3,3400.04
3455,1384,7,3,1818.5
3456,1384,30,2,3499.96
3457,1384,13,2,2867.03
3458,1385,14,3,1756.98
3459,1385,26,2,396.95
3460,1385,38,2,3245.43
3461,1385,6,1,2994.1
3462,1386,28,2,1570.25
3463,1387,8,1,930.58
3464,1387,1,3,4826.06
3465,1387,13,3,2867.03
3466,1387,18,1,3706.97
3467,1388,16,2,2998.3
3468,1389,3,1,4033.76
3469,1390,33,1,2320.66
3470,1391,39,1,980.85
3471,1391,9,3,2497.12
3472,1391,7,3,1818.5
3473,1391,15,2,2620.98
3474,1392,19,1,3858.84
3475,1393,37,2,3692.8
3476,1393,5,2,589.21
3477,1393,21,2,4157.75
3478,1393,23,1,4161.52
3479,1394,33,2,2320.66
3480,1394,2,3,4716.05
3481,1395,3,3,4033.76
3482,1396,32,3,1721.2
3483,1396,18,3,3706.97
3484,1397,37,3,3692.8
3485,1398,18,3,3706.97
3486,1398,30,3,3499.96
3487,1399,13,1,2867.03
3488,1400,14,3,1756.98
3489,1400,1,2,4826.06
3490,1400,35,1,4044.29
3491,1400,20,1,4688.81
3492,1401,39,3,980.85
3493,1401,24,3,677.78
3494,1401,27,1,1405.02
3495,1401,32,1,1721.2
3496,1402,7,1,1818.5
3497,1402,40,3,378.74
3498,1403,2,3,4716.05
3499,1403,22,1,3115.88
3500,1404,21,3,4157.75
3501,1404,5,3,589.21
3502,1404,34,1,859.91
3503,1405,13,2,2867.03
3504,1406,19,2,3858.84
3505,1406,8,2,930.58
3506,1407,22,3,3115.88
3507,1407,27,3,1405.02
3508,1408,14,3,1756.98
3509,1408,4,1,1750.76
3510,1408,11,1,3400.04
3511,1409,24,1,677.78
3512,1410,28,3,1570.25
3513,1410,4,1,1750.76
3514,1410,19,2,3858.84
3515,1410,32,3,1721.2
3516,1411,34,3,859.91
3517,1412,36,1,546.6
3518,1412,34,3,859.91
3519,1412,17,2,1064.42
3520,1412,21,1,4157.75
3521,1413,24,2,677.78
3522,1413,30,3,3499.96
3523,1414,40,3,378.74
3524,1415,32,3,1721.2
3525,1415,20,3,4688.81
3526,1416,21,3,4157.75
3527,1416,27,2,1405.02
3528,1416,26,1,396.95
3529,1416,23,1,4161.52
3530,1417,9,1,2497.12
3531,1417,2,3,4716.05
3532,1417,36,3,546.6
3533,1418,7,1,1818.5
3534,1418,15,3,2620.98
3535,1418,33,3,2320.66
3536,1419,35,3,4044.29
3537,1419,28,1,1570.25
3538,1420,27,2,1405.02
3539,1420,31,3,1804.53
3540,1421,37,3,3692.8
3541,1421,31,3,1804.53
3542,1421,38,2,3245.43
3543,1421,30,2,3499.96
3544,1422,37,1,3692.8
3545,1423,1,1,4826.06
3546,1423,23,2,4161.52
3547,1423,2,1,4716.05
3548,1424,6,2,2994.1
3549,1424,22,2,3115.88
3550,1425,14,1,1756.98
3551,1425,28,2,1570.25
3552,1425,21,1,4157.75
3553,1425,1,2,4826.06
3554,1426,24,1,677.78
3555,1426,15,1,2620.98
3556,1426,33,3,2320.66
3557,1427,37,3,3692.8
3558,1427,2,2,4716.05
3559,1428,33,3,2320.66
3560,1428,39,1,980.85
3561,1429,7,3,1818.5
3562,1430,15,2,2620.98
3563,1430,23,1,4161.52
3564,1430,24,3,677.78
3565,1431,22,1,3115.88
3566,1431,28,3,1570.25
3567,1431,14,2,1756.98
3568,1431,29,1,1518.22
3569,1432,9,3,2497.12
3570,1432,19,1,3858.84
3571,1433,21,1,4157.75
3572,1433,34,3,859.91
3573,1433,3,3,4033.76
3574,1434,20,2,4688.81
3575,1434,2,2,4716.05
3576,1435,17,3,1064.42
3577,1435,18,2,3706.97
3578,1436,28,1,1570.25
3579,1436,12,3,1282.01
3580,1437,7,2,1818.5
3581,1438,37,1,3692.8
3582,1438,32,3,1721.2
3583,1438,39,2,980.85
3584,1438,35,1,4044.29
3585,1439,1,2,4826.06
3586,1439,12,1,1282.01
3587,1440,39,2,980.85
3588,1440,33,2,2320.66
3589,1441,5,2,589.21
3590,1442,8,3,930.58
3591,1442,3,3,4033.76
3592,1442,10,3,414.37
3593,1442,23,2,4161.52
3594,1443,22,2,3115.88
3595,1443,4,3,1750.76
3596,1443,13,3,2867.03
3597,1443,19,3,3858.84
3598,1444,3,3,4033.76
3599,1444,1,3,4826.06
3600,1444,5,2,589.21
3601,1445,8,2,930.58
3602,1445,9,3,2497.12
3603,1446,8,2,930.58
3604,1447,36,1,546.6
3605,1447,21,1,4157.75
3606,1447,33,1,2320.66
3607,1448,37,3,3692.8
3608,1449,8,3,930.58
3609,1450,16,2,2998.3
3610,1450,2,2,4716.05
3611,1451,24,3,677.78
3612,1452,5,1,589.21
3613,1452,14,1,1756.98
3614,1452,24,1,677.78
3615,1452,12,1,1282.01
3616,1453,35,3,4044.29
3617,1453,33,2,2320.66
3618,1453,1,2,4826.06
3619,1454,30,2,3499.96
3620,1454,1,1,4826.06
3621,1454,18,2,3706.97
3622,1454,14,1,1756.98
3623,1455,35,1,4044.29
3624,1456,11,2,3400.04
3625,1456,6,2,2994.1
3626,1456,8,3,930.58
3627,1457,20,3,4688.81
3628,1457,24,1,677.78
3629,1458,29,2,1518.22
3630,1458,13,1,2867.03
3631,1458,8,2,930.58
3632,1459,6,1,2994.1
3633,1459,17,1,1064.42
3634,1460,26,2,396.95
3635,1461,1,1,4826.06
3636,1461,18,2,3706.97
3637,1461,24,3,677.78
3638,1462,11,3,3400.04
3639,1463,26,1,396.95
3640,1463,23,1,4161.52
3641,1464,18,3,3706.97
3642,1464,20,3,4688.81
3643,1464,22,2,3115.88
3644,1465,35,1,4044.29
3645,1465,18,3,3706.97
3646,1465,19,1,3858.84
3647,1465,40,3,378.74
3648,1466,24,2,677.78
3649,1466,23,1,4161.52
3650,1467,7,2,1818.5
3651,1468,35,3,4044.29
3652,1469,24,3,677.78
3653,1469,6,1,2994.1
3654,1469,22,3,3115.88
3655,1470,22,1,3115.88
3656,1471,13,3,2867.03
3657,1471,31,3,1804.53
3658,1471,19,3,3858.84
3659,1472,1,1,4826.06
3660,1472,37,3,3692.8
3661,1473,3,1,4033.76
3662,1473,2,3,4716.05
3663,1473,12,3,1282.01
3664,1473,16,2,2998.3
3665,1474,34,1,859.91
3666,1475,7,2,1818.5
3667,1475,9,3,2497.12
3668,1475,28,2,1570.25
3669,1475,3,1,4033.76
3670,1476,18,3,3706.97
3671,1477,31,3,1804.53
3672,1477,12,1,1282.01
3673,1477,13,3,2867.03
3674,1478,9,2,2497.12
3675,1479,8,3,930.58
3676,1480,15,2,2620.98
3677,1480,30,2,3499.96
3678,1480,8,2,930.58
3679,1480,31,2,1804.53
3680,1481,2,2,4716.05
3681,1481,6,1,2994.1
3682,1482,27,2,1405.02
3683,1482,20,2,4688.81
3684,1483,34,1,859.91
3685,1483,39,2,980.85
3686,1483,13,1,2867.03
3687,1484,24,1,677.78
3688,1485,29,2,1518.22
3689,1485,31,3,1804.53
3690,1485,14,2,1756.98
3691,1486,13,3,2867.03
3692,1486,38,2,3245.43
3693,1486,17,1,1064.42
3694,1487,37,3,3692.8
3695,1487,33,3,2320.66
3696,1487,22,1,3115.88
3697,1488,33,1,2320.66
3698,1488,1,3,4826.06
3699,1489,16,1,2998.3
3700,1489,40,3,378.74
3701,1490,28,3,1570.25
3702,1490,36,3,546.6
3703,1490,37,1,3692.8
3704,1491,16,2,2998.3
3705,1491,17,2,1064.42
3706,1491,31,3,1804.53
3707,1491,29,3,1518.22
3708,1492,20,1,4688.81
3709,1492,4,2,1750.76
3710,1492,2,2,4716.05
3711,1493,27,3,1405.02
3712,1493,17,3,1064.42
3713,1493,21,1,4157.75
3714,1493,40,1,378.74
3715,1494,20,3,4688.81
3716,1494,21,3,4157.75
3717,1495,34,3,859.91
3718,1495,17,2,1064.42
3719,1495,32,3,1721.2
3720,1495,6,1,2994.1
3721,1496,3,1,4033.76
3722,1496,40,2,378.74
3723,1497,26,1,396.95
3724,1497,29,2,1518.22
3725,1498,14,3,1756.98
3726,1499,8,1,930.58
3727,1499,9,2,2497.12
3728,1499,25,1,1090.57
3729,1499,14,2,1756.98
3730,1500,39,1,980.85
3731,1501,28,3,1570.25
3732,1501,4,3,1750.76
3733,1501,10,3,414.37
3734,1501,16,3,2998.3
3735,1502,25,1,1090.57
3736,1502,6,3,2994.1
3737,1503,29,2,1518.22
3738,1503,4,2,1750.76
3739,1503,23,1,4161.52
3740,1504,25,2,1090.57
3741,1504,21,3,4157.75
3742,1505,38,1,3245.43
3743,1505,6,3,2994.1
3744,1505,34,1,859.91
3745,1505,22,2,3115.88
3746,1506,30,1,3499.96
3747,1507,5,3,589.21
3748,1507,12,2,1282.01
3749,1507,21,1,4157.75
3750,1508,7,2,1818.5
3751,1508,39,1,980.85
3752,1509,10,3,414.37
3753,1509,23,3,4161.52
3754,1509,17,1,1064.42
3755,1509,37,1,3692.8
3756,1510,17,2,1064.42
3757,1510,15,3,2620.98
3758,1511,6,2,2994.1
3759,1511,17,1,1064.42
3760,1511,28,1,1570.25
3761,1511,34,3,859.91
3762,1512,1,2,4826.06
3763,1513,34,2,859.91
3764,1513,29,3,1518.22
3765,1513,8,2,930.58
3766,1514,10,1,414.37
3767,1515,27,3,1405.02
3768,1516,24,1,677.78
3769,1516,2,2,4716.05
3770,1516,10,3,414.37
3771,1516,6,2,2994.1
3772,1517,10,1,414.37
3773,1518,5,1,589.21
3774,1518,30,1,3499.96
3775,1518,14,1,1756.98
3776,1519,2,1,4716.05
3777,1519,3,3,4033.76
3778,1519,16,3,2998.3
3779,1519,10,3,414.37
3780,1520,20,3,4688.81
3781,1520,24,3,677.78
3782,1520,16,2,2998.3
3783,1520,9,3,2497.12
3784,1521,34,1,859.91
3785,1521,13,2,2867.03
3786,1522,20,1,4688.81
3787,1522,1,1,4826.06
3788,1522,19,1,3858.84
3789,1523,23,1,4161.52
3790,1523,29,2,1518.22
3791,1524,32,1,1721.2
3792,1524,37,3,3692.8
3793,1524,11,1,3400.04
3794,1525,14,1,1756.98
3795,1525,36,1,546.6
3796,1525,30,3,3499.96
3797,1526,6,3,2994.1
3798,1526,11,2,3400.04
3799,1527,26,2,396.95
3800,1527,14,2,1756.98
3801,1528,8,1,930.58
3802,1528,36,3,546.6
3803,1528,12,3,1282.01
3804,1529,29,3,1518.22
3805,1529,24,2,677.78
3806,1530,25,3,1090.57
3807,1530,22,3,3115.88
3808,1531,15,2,2620.98
3809,1531,6,1,2994.1
3810,1532,18,3,3706.97
3811,1532,15,2,2620.98
3812,1532,32,2,1721.2
3813,1533,38,3,3245.43
3814,1534,34,1,859.91
3815,1534,12,2,1282.01
3816,1534,36,3,546.6
3817,1535,38,3,3245.43
3818,1535,18,2,3706.97
3819,1535,36,2,546.6
3820,1535,16,3,2998.3
3821,1536,39,1,980.85
3822,1536,1,2,4826.06
3823,1536,28,3,1570.25
3824,1536,34,2,859.91
3825,1537,40,3,378.74
3826,1537,29,3,1518.22
3827,1537,32,1,1721.2
3828,1538,35,2,4044.29
3829,1538,11,1,3400.04
3830,1538,17,1,1064.42
3831,1539,13,3,2867.03
3832,1539,39,3,980.85
3833,1540,6,1,2994.1
3834,1540,2,3,4716.05
3835,1540,18,2,3706.97
3836,1541,40,1,378.74
3837,1541,38,2,3245.43
3838,1541,21,1,4157.75
3839,1541,7,3,1818.5
3840,1542,29,3,1518.22
3841,1543,20,2,4688.81
3842,1543,3,1,4033.76
3843,1543,37,2,3692.8
3844,1543,9,3,2497.12
3845,1544,25,2,1090.57
3846,1545,23,1,4161.52
3847,1545,35,1,4044.29
3848,1546,20,3,4688.81
3849,1546,16,3,2998.3
3850,1547,14,2,1756.98
3851,1547,7,2,1818.5
3852,1548,14,2,1756.98
3853,1548,3,1,4033.76
3854,1548,33,2,2320.66
3855,1549,37,1,3692.8
3856,1549,2,1,4716.05
3857,1549,34,1,859.91
3858,1549,19,3,3858.84
3859,1550,6,3,2994.1
3860,1550,23,1,4161.52
3861,1551,31,1,1804.53
3862,1551,33,2,2320.66
3863,1551,37,3,3692.8
3864,1551,29,3,1518.22
3865,1552,1,2,4826.06
3866,1552,36,2,546.6
3867,1552,28,2,1570.25
3868,1552,2,3,4716.05
3869,1553,7,3,1818.5
3870,1554,37,1,3692.8
3871,1554,5,2,589.21
3872,1555,40,1,378.74
3873,1555,14,1,1756.98
3874,1555,3,3,4033.76
3875,1556,11,1,3400.04
3876,1556,21,1,4157.75
3877,1556,30,2,3499.96
3878,1556,22,2,3115.88
3879,1557,34,3,859.91
3880,1558,36,1,546.6
3881,1559,28,3,1570.25
3882,1559,20,2,4688.81
3883,1559,31,3,1804.53
3884,1560,13,2,2867.03
3885,1560,12,1,1282.01
3886,1560,2,1,4716.05
3887,1561,20,3,4688.81
3888,1561,39,2,980.85
3889,1561,13,1,2867.03
3890,1562,6,1,2994.1
3891,1562,38,1,3245.43
3892,1562,10,1,414.37
3893,1562,19,1,3858.84
3894,1563,23,1,4161.52
3895,1563,15,2,2620.98
3896,1564,34,2,859.91
3897,1565,25,1,1090.57
3898,1565,26,3,396.95
3899,1565,17,3,1064.42
3900,1565,19,2,3858.84
3901,1566,20,1,4688.81
3902,1566,21,2,4157.75
3903,1566,13,2,2867.03
3904,1567,8,2,930.58
3905,1567,24,2,677.78
3906,1567,6,1,2994.1
3907,1567,7,2,1818.5
3908,1568,18,1,3706.97
3909,1568,36,1,546.6
3910,1568,16,3,2998.3
3911,1569,8,1,930.58
3912,1570,2,1,4716.05
3913,1570,22,2,3115.88
3914,1570,21,2,4157.75
3915,1570,36,1,546.6
3916,1571,28,1,1570.25
3917,1571,26,3,396.95
3918,1571,23,3,4161.52
3919,1571,25,1,1090.57
3920,1572,33,3,2320.66
3921,1572,6,3,2994.1
3922,1572,13,2,2867.03
3923,1573,2,1,4716.05
3924,1573,30,3,3499.96
3925,1574,10,1,414.37
3926,1574,15,3,2620.98
3927,1574,38,2,3245.43
3928,1575,31,3,1804.53
3929,1575,1,1,4826.06
3930,1576,38,2,3245.43
3931,1576,6,1,2994.1
3932,1576,30,2,3499.96
3933,1577,17,1,1064.42
3934,1578,11,1,3400.04
3935,1578,29,3,1518.22
3936,1578,9,2,2497.12
3937,1578,35,1,4044.29
3938,1579,3,3,4033.76
3939,1579,11,1,3400.04
3940,1579,5,3,589.21
3941,1579,35,3,4044.29
3942,1580,16,2,2998.3
3943,1580,26,2,396.95
3944,1580,12,2,1282.01
3945,1580,23,1,4161.52
3946,1581,25,2,1090.57
3947,1581,38,1,3245.43
3948,1582,18,2,3706.97
3949,1582,16,1,2998.3
3950,1582,7,3,1818.5
3951,1583,36,2,546.6
3952,1583,11,1,3400.04
3953,1584,25,1,1090.57
3954,1584,32,1,1721.2
3955,1585,32,3,1721.2
3956,1586,30,3,3499.96
3957,1586,15,1,2620.98
3958,1587,5,3,589.21
3959,1588,5,3,589.21
3960,1588,10,2,414.37
3961,1589,29,3,1518.22
3962,1589,40,3,378.74
3963,1590,32,2,1721.2
3964,1590,7,3,1818.5
3965,1591,40,2,378.74
3966,1591,31,1,1804.53
3967,1592,40,1,378.74
3968,1592,18,3,3706.97
3969,1593,40,3,378.74
3970,1593,2,3,4716.05
3971,1593,13,2,2867.03
3972,1593,26,2,396.95
3973,1594,16,3,2998.3
3974,1595,29,2,1518.22
3975,1595,16,2,2998.3
3976,1595,34,1,859.91
3977,1596,39,1,980.85
3978,1596,21,1,4157.75
3979,1597,17,3,1064.42
3980,1597,2,3,4716.05
3981,1598,8,1,930.58
3982,1598,37,3,3692.8
3983,1599,3,3,4033.76
3984,1600,17,3,1064.42
3985,1600,16,3,2998.3
3986,1601,7,2,1818.5
3987,1601,39,2,980.85
3988,1602,3,2,4033.76
3989,1603,7,2,1818.5
3990,1603,34,1,859.91
3991,1603,6,3,2994.1
3992,1604,18,2,3706.97
3993,1604,12,1,1282.01
3994,1605,28,1,1570.25
3995,1605,37,2,3692.8
3996,1605,14,2,1756.98
3997,1605,19,2,3858.84
3998,1606,25,1,1090.57
3999,1607,16,2,2998.3
4000,1607,35,1,4044.29
4001,1607,19,3,3858.84
4002,1607,12,3,1282.01
4003,1608,1,3,4826.06
4004,1608,15,1,2620.98
4005,1608,27,1,1405.02
4006,1608,18,2,3706.97
4007,1609,14,3,1756.98
4008,1609,35,1,4044.29
4009,1609,2,3,4716.05
4010,1610,27,3,1405.02
4011,1610,31,3,1804.53
4012,1611,25,1,1090.57
4013,1612,7,3,1818.5
4014,1612,5,2,589.21
4015,1612,8,3,930.58
4016,1613,3,2,4033.76
4017,1613,32,3,1721.2
4018,1613,27,1,1405.02
4019,1613,33,2,2320.66
4020,1614,21,3,4157.75
4021,1614,25,3,1090.57
4022,1615,21,2,4157.75
4023,1615,3,1,4033.76
4024,1615,1,2,4826.06
4025,1615,5,2,589.21
4026,1616,25,1,1090.57
4027,1616,5,1,589.21
4028,1617,2,3,4716.05
4029,1617,32,1,1721.2
4030,1618,2,1,4716.05
4031,1618,10,1,414.37
4032,1619,9,3,2497.12
4033,1619,16,2,2998.3
4034,1620,26,1,396.95
4035,1620,10,2,414.37
4036,1620,3,2,4033.76
4037,1620,25,1,1090.57
4038,1621,34,2,859.91
4039,1621,23,2,4161.52
4040,1622,9,3,2497.12
4041,1622,15,2,2620.98
4042,1622,13,1,2867.03
4043,1623,13,2,2867.03
4044,1623,29,1,1518.22
4045,1623,22,2,3115.88
4046,1624,18,3,3706.97
4047,1624,17,3,1064.42
4048,1625,8,2,930.58
4049,1625,21,2,4157.75
4050,1626,24,3,677.78
4051,1626,13,3,2867.03
4052,1627,37,1,3692.8
4053,1627,7,1,1818.5
4054,1627,1,3,4826.06
4055,1628,21,3,4157.75
4056,1628,4,1,1750.76
4057,1628,1,3,4826.06
4058,1629,24,1,677.78
4059,1629,21,3,4157.75
4060,1630,20,2,4688.81
4061,1630,21,2,4157.75
4062,1630,7,3,1818.5
4063,1630,31,1,1804.53
4064,1631,19,1,3858.84
4065,1631,12,3,1282.01
4066,1631,35,3,4044.29
4067,1632,35,3,4044.29
4068,1633,16,2,2998.3
4069,1633,9,3,2497.12
4070,1633,3,1,4033.76
4071,1634,26,2,396.95
4072,1634,2,2,4716.05
4073,1635,10,3,414.37
4074,1635,40,3,378.74
4075,1635,34,3,859.91
4076,1635,26,2,396.95
4077,1636,29,3,1518.22
4078,1637,2,3,4716.05
4079,1637,14,1,1756.98
4080,1637,23,1,4161.52
4081,1638,16,3,2998.3
4082,1639,1,1,4826.06
4083,1639,13,3,2867.03
4084,1639,8,1,930.58
4085,1639,33,3,2320.66
4086,1640,17,1,1064.42
4087,1641,34,1,859.91
4088,1641,3,1,4033.76
4089,1642,22,2,3115.88
4090,1643,19,1,3858.84
4091,1643,18,3,3706.97
4092,1643,12,1,1282.01
4093,1643,22,2,3115.88
4094,1644,20,2,4688.81
4095,1644,5,2,589.21
4096,1644,7,3,1818.5
4097,1645,4,2,1750.76
4098,1646,34,2,859.91
4099,1646,21,1,4157.75
4100,1646,22,3,3115.88
4101,1647,29,2,1518.22
4102,1647,24,1,677.78
4103,1647,38,2,3245.43
4104,1648,34,1,859.91
4105,1648,26,2,396.95
4106,1648,30,1,3499.96
4107,1648,7,3,1818.5
4108,1649,25,3,1090.57
4109,1649,3,1,4033.76
4110,1650,39,2,980.85
4111,1650,4,2,1750.76
4112,1650,11,3,3400.04
