user_id,subscription_plan,churn_flag,avg_watch_minutes,avg_sessions,engagement_volatility,avg_watch_7d,avg_watch_30d,revenue_30d,engagement_trend,engagement_score,churn_risk_score,churn_risk_segment
U00196,Premium,0,124.271012,4.725557461,67.47247962,124.0291718,124.5463392,23.64459691,0.198330879,30.88432815,22.608779821699997,Medium Risk
U00197,Free,1,119.8120567,4.586879433,66.77471014,119.9373607,120.2717591,5.32037234,-0.056838366,29.26847348,23.003343091799998,Medium Risk
U00198,Free,1,122.2614504,4.459923664,65.74495345,122.1313568,122.4389595,5.137671756,-0.105981972,30.51907122,22.208920070599998,Low Risk
U00199,Basic,1,124.0931677,4.801242236,68.80056296,122.8790003,122.1654504,13.75931677,0.283035714,30.43747086,23.2113591902,Medium Risk
U00200,Free,1,117.5760234,4.388888889,68.0509718,118.5171401,119.3181372,5.015175439,-0.566401341,27.93178448,24.0737660823,High Risk
U00201,Premium,1,122.5765408,4.701789264,68.81727339,122.3514816,122.0075415,23.42584493,0.095332954,29.79597107,23.4166614072,High Risk
U00202,Basic,1,119.7320261,4.480392157,65.99318691,119.3723389,119.5491148,13.84722222,0.058079625,29.43897203,22.701059080500002,Medium Risk
U00203,Basic,1,117.7063655,4.266940452,67.65286404,117.571101,116.5227205,13.79568789,0.056731335,28.06676913,23.7474388925,High Risk
U00204,Free,1,121.0490196,4.705882353,70.17964433,121.8696857,122.6875738,5.130686275,-0.195784543,28.77747925,24.2629048939,High Risk
U00205,Free,1,117.3071895,4.424836601,67.03128786,116.0190943,114.7676295,4.839607843,0.712406015,28.14094044,23.727999918500004,High Risk
U00206,Free,1,123.0896057,4.577060932,69.33209191,123.1040877,123.3176021,4.987096774,0.075539568,29.809333,23.5598241754,High Risk
U00207,Premium,1,126.3137652,4.817813765,68.33118558,126.2362155,126.7447324,23.72874494,0.05621559,31.47149453,22.588890471,Medium Risk
U00208,Basic,1,124.6880734,4.894495413,68.69010015,124.5113914,123.5371144,14.30848624,-0.029624753,30.73654794,22.9825662269,Medium Risk
U00209,Free,1,131.0192308,4.66025641,78.02875327,133.6642857,137.8627488,5.161730769,-1.097695853,30.39714325,26.240345368899998,High Risk
U00210,Free,1,121.1651376,4.4617737,65.34829837,120.6794889,120.0055478,5.053119266,0.103856266,30.20009765,22.2168752628,Low Risk
U00211,Basic,1,122.4557823,4.401360544,72.83447939,120.9762877,120.9551803,13.04251701,0.60665362,28.45237727,25.312656927,High Risk
U00212,Free,1,122.6687898,4.942675159,64.02894497,122.3329845,122.8063678,5.041528662,0.282967033,31.34163498,21.4181875409,Low Risk
U00213,Free,1,126.5186567,4.820895522,72.91661381,126.3124467,124.5209367,5.283470149,0.055109684,30.1787472,24.481286100200002,High Risk
U00214,Basic,1,121.3715847,4.515482696,66.06209646,121.2986642,121.5299825,14.34198543,0.083420229,30.08464975,22.471063038700002,Medium Risk
U00215,Basic,1,127.9009901,5.198019802,73.72867599,127.5320368,127.2259464,13.71287129,0.637142857,30.60119918,24.7305339141,High Risk
U00216,Basic,1,124.141791,4.682835821,67.85674765,123.914801,123.9170356,14.12966418,-0.108614232,30.70454287,22.7690593486,Medium Risk
U00217,Free,1,120.2424242,4.5625,68.10123925,120.3483811,120.3417003,5.305738636,-0.110056926,29.03534792,23.5105176168,High Risk
U00218,Free,1,121.2987552,4.763485477,68.67795665,122.7348844,123.6495711,4.926224066,-0.541666667,29.34516072,23.689090639099998,High Risk
U00219,Free,1,129.9501779,4.918149466,65.80250964,129.5089392,128.9727335,5.294626335,-0.066326531,33.71476312,20.9360135353,Low Risk
U00220,Free,1,134.5142857,5.019047619,68.2552019,135.2304195,135.9446996,5.291857143,-0.130553657,34.834868,21.2430473991,Low Risk
U00221,Free,1,118.2906404,4.458128079,67.07928841,119.0156345,119.4550668,4.689162562,-0.497171146,28.52990806,23.5222425748,High Risk
U00222,Premium,1,126.4990512,4.855787476,68.62596102,126.0433315,125.1879138,23.78747628,0.218087996,31.46856843,22.7270552648,Medium Risk
U00223,Basic,1,118.6068376,4.35042735,64.9718802,117.96337,115.4423268,12.63461538,-0.237684729,29.25629919,22.5216177347,Medium Risk
U00224,Basic,1,130.3333333,4.869135802,71.444463,129.9306467,129.1835327,14.70864198,-0.069306931,32.16073517,23.2511048433,Medium Risk
U00225,Basic,1,126.9169435,4.910299003,66.62612451,126.0156067,124.6466682,14.56893688,0.536190476,32.25202976,21.9091505238,Low Risk
U00226,Basic,1,122.4722222,5.016666667,65.80740349,123.437209,126.1957587,14.3625,-0.629688747,30.75166784,22.2917284671,Low Risk
U00227,Free,1,123.3326087,4.639130435,65.96886573,123.0107195,122.7278364,5.172586957,0.239340181,30.93412289,22.1500805493,Low Risk
U00228,Premium,1,125.6134752,4.907801418,66.72528881,126.4859338,126.5005728,23.51347518,-0.510930351,31.70014385,22.1520761403,Low Risk
U00229,Free,1,124.6923077,4.65018315,68.72394806,124.8737572,124.8677051,5.291043956,-0.002096986,30.6547936,23.017164005799998,Medium Risk
U00230,Free,1,126.1785714,4.701680672,71.1578305,126.0103691,125.5170294,5.244264706,0.123609023,30.53458362,23.8318663409,High Risk
U00231,Basic,1,121.9946237,4.502688172,64.81051475,121.9788722,122.3644354,14.21034946,0.008856373,30.70550149,21.824878672900002,Low Risk
U00232,Basic,1,129.8115016,5.003194888,69.33877136,129.817009,130.0981835,14.91533546,0.06043956,32.6239277,22.431460127999998,Low Risk
U00233,Free,1,124.1785714,4.31547619,64.4443261,124.2487387,123.6442009,4.751785714,0.059024808,31.6327736,21.3591637644,Low Risk
U00234,Premium,1,119.0478469,4.502392344,65.30540708,118.9928514,118.7708459,22.71196172,0.084960603,29.37823434,22.5270845009,Medium Risk
U00235,Free,1,121.0,4.557377049,65.85073062,123.8194575,127.5959413,4.868114754,-1.12042503,30.01199393,22.747817055,Medium Risk
U00236,Basic,1,128.5649606,5.059055118,65.67155569,128.1035996,127.0174171,15.20866142,0.164271626,33.24223408,21.1151224948,Low Risk
U00237,Basic,1,131.5449102,4.943113772,70.73152791,132.4136584,132.3489342,14.83832335,-0.479193479,32.88143983,22.871908416700002,Medium Risk
U00238,Basic,1,122.7684211,4.489473684,68.35303637,123.0887719,125.2526995,13.65526316,-0.542705971,29.94829962,23.3506707863,High Risk
U00239,Basic,1,125.3390244,4.551219512,69.69675359,125.0362602,125.2885398,14.3304878,0.288857841,30.59194953,23.4201715493,High Risk
U00240,Premium,1,124.0,4.504807692,72.34069407,123.3538347,123.9918705,21.85961538,0.313319531,29.24923409,24.7577783763,High Risk
U00241,Free,1,120.970297,4.714851485,67.12282064,121.2873975,121.3576337,5.166356436,-0.081349206,29.66572807,22.956227657800003,Medium Risk
U00242,Basic,1,127.8092486,4.751445087,73.09957987,129.7112029,130.5791356,13.96820809,-1.283222591,30.61925899,24.7284050743,High Risk
U00243,Free,1,122.9777365,4.474953618,67.92559266,122.6803207,122.4216164,5.073395176,0.111789697,30.15590291,23.010121475100004,Medium Risk
U00244,Free,1,124.1230769,4.538461538,66.58133443,124.1197711,125.2442466,5.216884615,0.06398235,31.0363689,22.240315406,Low Risk
U00245,Free,1,123.4879725,4.773195876,70.49867378,123.1877434,122.7053407,5.366752577,0.19375461,29.67754563,23.997978197000002,High Risk
U00246,Basic,1,122.9921671,4.621409922,65.38610795,123.1612582,122.8074375,14.35835509,-0.252430815,30.96745743,21.9658465895,Low Risk
U00247,Free,1,127.4978903,4.708860759,69.55619577,127.4890496,128.8879538,5.250379747,0.253631961,31.54495561,22.986234007300002,Medium Risk
U00248,Free,1,120.5075472,4.454716981,65.99257943,120.6742947,121.0333005,5.005811321,-0.169862274,29.74166013,22.6133363912,Medium Risk
U00249,Free,1,124.2981575,4.72361809,67.73342055,124.675337,124.9435536,5.331407035,-0.177852349,30.81632224,22.708120905700003,Medium Risk
U00250,Free,1,127.2103448,4.717241379,67.48372558,127.3292118,127.8680479,5.15162069,-0.115669797,32.05419267,22.1194094771,Low Risk
U00251,Free,1,120.8565574,4.495901639,70.6437359,121.1892955,121.163868,5.085122951,-0.340975897,28.49827267,24.557372403099997,High Risk
U00252,Basic,1,124.2865497,4.432748538,67.38375047,123.8216514,124.6839054,13.32163743,0.226890756,30.8293193,22.6127325798,Medium Risk
U00253,Free,1,122.1184466,4.708737864,67.23368651,121.9606426,121.4737277,5.196873786,0.124513619,30.08989405,22.832770350700002,Medium Risk
U00254,Premium,1,133.9642857,5.292857143,69.84989188,134.7959694,136.1043096,23.36,0.048304214,34.21860386,21.9432852162,Low Risk
U00255,Basic,1,127.0654206,4.585669782,65.20918371,126.7201825,126.0509493,14.19470405,-0.112946429,32.63911405,21.202261353700003,Low Risk
U00256,Basic,1,121.8884758,4.518587361,68.93296762,121.6992344,121.8055851,14.37918216,0.078212291,29.43107626,23.5921914013,High Risk
U00257,Basic,1,125.5723684,4.75,67.70109995,125.3106569,124.8920073,14.61567982,0.134379906,31.34361738,22.4744649368,Medium Risk
U00258,Free,1,126.904943,4.741444867,66.9063427,127.0733886,127.0351238,5.395380228,-0.027755102,32.11250784,21.896494136599998,Low Risk
U00259,Free,1,120.671159,4.714285714,68.7560308,120.400738,120.6952317,5.193557951,0.055598456,29.05594009,23.6823806728,High Risk
U00260,Free,1,124.018018,4.657657658,67.03247615,124.1949914,124.8889923,5.279594595,-0.089851325,30.89476166,22.440061510499998,Medium Risk
U00261,Basic,1,120.9744186,4.78372093,67.28680884,120.5374252,120.2678813,14.56162791,0.186813187,29.63884107,23.047818112100003,Medium Risk
U00262,Free,1,130.384,4.892,67.59114496,131.6520571,131.629562,5.22684,-0.540447504,33.34385651,21.763203067199996,Low Risk
U00263,Basic,1,127.7965116,4.808139535,69.18657544,128.2732558,129.6119726,13.77034884,-0.761904762,31.80507388,22.9237824406,Medium Risk
U00264,Free,1,123.1542289,4.810945274,66.41208046,122.1027837,121.633588,5.212985075,0.374285714,30.78135099,22.384637388199998,Low Risk
U00265,Basic,1,124.7488152,4.767772512,69.25649582,124.7377398,125.7362155,14.63921801,0.169324737,30.55290908,23.2678504671,Medium Risk
U00266,Premium,1,120.4845133,4.597345133,66.203,120.4082596,120.7471798,23.16017699,-0.032942667,29.71210885,22.6472071921,Medium Risk
U00267,Free,1,117.8969072,4.536082474,67.02159686,118.0995336,117.220506,4.44,-0.180059524,28.41310857,23.4565214192,High Risk
U00268,Free,1,124.9742931,4.455012853,68.05396003,125.1597564,124.8802514,4.990025707,0.097569956,30.91003307,22.7427136998,Medium Risk
U00269,Premium,1,122.7550274,4.643510055,67.81717556,123.0366414,122.2913706,23.23436929,-0.069858713,30.14991132,22.9674136859,Medium Risk
U00270,Free,1,129.8098859,5.342205323,65.35207377,129.7212928,128.2243283,5.612851711,0.0087241,33.92099384,20.701109757,Low Risk
U00271,Premium,1,121.1396104,4.584415584,71.81086465,121.6963435,121.4427327,22.54545455,-0.322010237,28.28790944,24.9859666221,High Risk
U00272,Premium,1,121.1431493,4.613496933,68.64250839,120.7759568,120.3745956,23.15828221,0.199941452,29.24855628,23.614580372600003,High Risk
U00273,Basic,1,128.0238095,5.015873016,65.23536117,128.2811036,127.981296,13.67460317,-0.152,33.14367736,21.020005339000004,Low Risk
U00274,Free,1,120.370844,4.616368286,65.39610812,120.3718975,119.5073244,5.081969309,-0.131868132,29.91441565,22.3538945476,Low Risk
U00275,Basic,1,117.4843424,4.532359081,68.26157211,116.9458545,116.8395886,14.25939457,0.101315003,27.87497304,24.020144849900003,High Risk
U00276,Basic,1,125.7582418,5.036630037,65.39019505,125.298936,124.0805838,14.79212454,0.31460084,32.1972272,21.493815819,Low Risk
U00277,Premium,1,123.3427992,4.669371197,70.65386928,122.8906983,123.1125718,23.34685598,0.191056911,29.54177025,24.0980376893,High Risk
U00278,Basic,1,118.7331081,4.484797297,69.30185499,119.1628499,119.8535365,14.32305743,-0.192168238,28.04812594,24.2902245244,High Risk
U00279,Premium,1,121.7112462,4.601823708,71.19764041,121.7827689,122.7111673,22.75987842,0.112369338,28.70575347,24.5719694684,High Risk
U00280,Free,1,124.6666667,4.838028169,67.76272356,125.1851777,125.9003335,5.283873239,-0.057815126,30.98925805,22.6117263178,Medium Risk
U00281,Free,1,128.2017544,4.701754386,66.44313407,127.9089181,127.5646315,5.137631579,0.078036501,32.75828785,21.514303963299998,Low Risk
U00282,Premium,1,125.4301676,4.726256983,66.84835802,124.1650572,123.7607807,22.42234637,0.372391653,31.53543673,22.213318141900004,Low Risk
U00283,Basic,1,123.3949275,4.579710145,65.548019,123.4087388,123.3313662,14.18387681,-0.085194805,31.06747836,21.9242407295,Low Risk
U00284,Free,1,124.9202279,4.766381766,62.53169709,124.4679148,123.8186386,5.30042735,0.25877551,32.63849657,20.443011084000002,Low Risk
U00285,Premium,1,123.2887701,4.668449198,69.71644635,121.7991342,119.6363004,22.17754011,0.49078341,29.80110888,23.802993307999998,High Risk
U00286,Free,1,132.6723769,4.959314775,70.22574395,132.16451,132.2799044,5.41509636,0.24218271,33.489022,22.40603713,Low Risk
U00287,Free,1,126.852194,4.681293303,69.45336928,127.2442153,127.8998004,5.155704388,-0.112103175,31.3092548,23.0072077485,Medium Risk
U00288,Free,1,120.5606061,4.631313131,67.42748146,120.7957973,120.5258905,5.161287879,-0.069439421,29.38539192,23.156187428299997,Medium Risk
U00289,Premium,1,120.0316092,4.551724138,66.42105987,120.0989806,121.7689278,22.67586207,0.032935364,29.45184296,22.8167293182,Medium Risk
U00290,Free,1,120.8501684,4.64983165,66.19572498,120.521649,120.3224646,5.185353535,0.190315587,29.87629934,22.626560366099998,Medium Risk
U00291,Free,1,120.2665094,4.780660377,65.73516798,120.4570642,120.0272995,5.167853774,-0.209726444,29.82025149,22.516635663200002,Medium Risk
U00292,Free,1,118.0089888,4.593258427,68.44435151,118.6957357,119.0338264,5.265640449,-0.468468468,28.04826758,24.115806893400002,High Risk
U00293,Premium,1,115.6700508,4.289340102,65.89800936,115.6773507,116.3064321,22.05482234,0.140676118,27.78541953,23.3587057634,High Risk
U00294,Premium,1,122.4611399,4.67357513,71.15865936,122.7789847,122.330809,22.95129534,-0.216326531,29.03893069,24.4581914233,High Risk
U00295,Basic,1,121.7315436,4.47147651,67.75220791,121.7177812,121.6688006,14.23447987,0.077791116,29.70839803,23.126908427799997,Medium Risk
U00296,Free,1,125.4351464,4.679916318,68.49160843,125.310002,124.4830679,5.162384937,0.053009883,31.03055094,22.8124330499,Medium Risk
U00297,Basic,1,123.293617,4.529787234,67.84644103,123.670537,123.1937913,14.28457447,-0.242461164,30.32245067,22.958958322199997,Medium Risk
U00298,Basic,1,110.2573529,4.051470588,59.74315033,109.5166667,107.6245928,12.13602941,0.375661376,27.39543725,21.7387365438,Low Risk
U00299,Free,1,119.6574074,4.398148148,69.63604498,118.3358245,114.739175,4.487777778,1.078771696,28.29159391,24.5590753708,High Risk
U00300,Free,1,122.8615385,4.446153846,67.1434842,123.4211282,122.7900103,5.013046154,-0.066578483,30.33541628,22.690120224900003,Medium Risk
U00301,Free,1,131.0492701,4.837591241,70.89733568,131.161227,131.0083096,5.230072993,0.007834944,32.6017847,22.8921052392,Medium Risk
U00302,Basic,1,120.7928994,4.597633136,65.51957466,120.8460458,120.1752514,14.38954635,0.053924337,30.04057731,22.3170867071,Low Risk
U00303,Basic,1,122.904328,4.544419134,67.96679555,122.6920436,123.860805,14.24715262,0.118069145,30.13501828,23.0327200285,Medium Risk
U00304,Free,1,121.9815789,4.447368421,65.41920716,122.4012469,122.8703475,5.104894737,-0.053901244,30.50107996,22.1027684692,Low Risk
U00305,Basic,1,120.968,4.688,77.35554972,121.0890857,120.110554,13.426,0.534562212,26.58693508,27.3935274796,High Risk
U00306,Basic,1,115.2121212,4.51010101,65.45232021,114.1737494,115.4858134,13.5530303,0.042784627,27.80218273,23.1889262911,Medium Risk
U00307,Free,1,117.5992063,4.321428571,66.03479542,117.0716931,117.3245579,4.999047619,0.344336938,28.52567248,23.164738647399997,Medium Risk
U00308,Free,1,122.9431818,4.652272727,70.04813697,122.3732359,121.2105148,5.299840909,0.352424341,29.55851345,23.9580309453,High Risk
U00309,Free,1,129.0408163,4.836734694,69.53618147,129.558552,130.4541858,5.013673469,0.109589041,32.2064925,22.6724020853,Medium Risk
U00310,Premium,1,131.7189189,5.027027027,68.16579726,131.2271686,128.4978762,22.85621622,0.430124224,33.7459365,21.741669777200002,Low Risk
U00311,Premium,1,128.9235808,4.938864629,69.96842304,129.1413859,128.9222669,23.93973799,-0.279462332,32.06056479,22.9114076276,Medium Risk
U00312,Free,1,117.3513514,4.183783784,72.62393347,117.9090605,117.9446681,4.805594595,-0.279519938,26.40849564,25.9689056984,High Risk
U00313,Basic,1,125.6093366,4.71007371,70.89480643,125.7131333,127.459945,14.48464373,0.024630542,30.38831483,23.7817730916,High Risk
U00314,Premium,1,123.3277592,4.719063545,69.29460289,123.0533843,123.0122128,22.94983278,0.270373921,29.95844188,23.5473842233,High Risk
U00315,Basic,1,122.9485294,4.571078431,65.78613688,122.3818102,121.2069697,14.28125,0.242190242,30.81489423,22.1438083766,Low Risk
U00316,Free,1,121.2212389,4.783185841,69.14217679,119.6155394,116.7134977,5.056061947,0.552380952,29.18079829,23.8973159386,High Risk
U00317,Basic,1,124.6209913,4.655976676,69.80779733,124.672088,125.0941823,14.33236152,0.097744361,30.3028503,23.5117903193,High Risk
U00318,Free,1,125.6997579,4.665859564,69.42931087,125.726594,126.5073644,5.358595642,0.111303745,30.85086776,23.1831052125,Medium Risk
U00319,Basic,1,120.9459459,4.335907336,67.84288887,121.8440982,123.4844899,13.62548263,-0.392580288,29.32628392,23.401395111399996,High Risk
U00320,Free,1,131.7663158,4.844210526,66.82422239,131.8964812,132.2835023,5.228210526,-0.000301386,34.11252276,21.0636159608,Low Risk
U00321,Free,1,125.515528,4.720496894,71.98315785,125.6735433,127.5649837,4.996397516,0.34375,30.02741289,24.348375131,High Risk
U00322,Premium,1,127.797619,4.626984127,70.72473538,127.9037462,127.7824148,23.14444444,-0.069298495,31.28972224,23.383589198499998,High Risk
U00323,Premium,1,120.0046948,4.694835681,65.94752182,120.7923429,121.4490525,22.48638498,-0.307951482,29.62607209,22.687481086600002,Medium Risk
U00324,Free,1,128.2888889,4.822222222,62.83328442,129.9486508,131.8707545,5.092333333,-0.980047885,33.9122369,20.2403728635,Low Risk
U00325,Free,1,121.2508361,4.351170569,68.11808182,122.1363911,123.4077424,4.907458194,-0.321188878,29.37026107,23.4449447134,High Risk
U00326,Basic,1,122.2179931,4.57266436,68.60701725,122.402797,122.0883554,14.45415225,-0.089873731,29.67689137,23.3995786783,High Risk
U00327,Free,1,132.4210526,5.228070175,66.93943468,129.9700919,127.6476466,5.023157895,0.97471555,34.4550117,21.253508321,Low Risk
U00328,Free,1,124.0404858,4.603238866,67.94332473,122.9674764,122.3421821,4.939311741,0.577235772,30.61416857,22.971768654599998,Medium Risk
U00329,Premium,1,123.6608187,4.532163743,66.55236726,124.4564745,126.6690137,21.46666667,0.058823529,30.85826643,22.3013185967,Low Risk
U00330,Basic,1,122.0588235,4.901960784,69.59548145,123.7467787,125.9454584,13.68382353,0.036775106,29.41547321,23.7847556148,High Risk
U00331,Basic,1,126.4948454,4.946735395,68.20184746,126.4045901,126.4018082,15.11726804,0.197442833,31.62140453,22.532493207899996,Medium Risk
U00332,Free,1,121.4065511,4.643545279,66.54963841,121.5988898,121.4962609,5.289075145,-0.038610039,29.99079249,22.6414254707,Medium Risk
U00333,Basic,1,126.5027624,4.767955801,62.16549596,126.668653,127.2426135,14.17127072,-0.00952381,33.38184293,19.961036691000004,Low Risk
U00334,Free,1,128.039356,4.81216458,70.90051415,127.7905614,127.2541356,5.480661896,0.120583717,31.38923753,23.4119022801,High Risk
U00335,Premium,1,112.9552239,4.537313433,67.01848968,114.2724058,113.5393553,20.88656716,-0.62406015,26.43773668,24.378938209,High Risk
U00336,Free,1,129.9736842,4.828947368,68.2169639,129.9109739,129.6445512,5.358383459,-0.051385526,32.97306873,21.952545267799998,Low Risk
U00337,Basic,1,119.4051095,4.737226277,69.75242909,119.6586809,118.6202012,14.27919708,-0.377289377,28.25748295,24.397190292100003,High Risk
U00338,Free,1,121.0678466,4.637168142,68.82385909,121.204783,122.3464667,5.288495575,-0.278106509,29.17113136,23.7234050677,High Risk
U00339,Premium,1,123.2394107,4.769797422,66.21096159,123.9047575,125.3393999,23.75395948,-0.212967844,30.86341502,22.243080754199998,Low Risk
U00340,Free,1,126.0521542,4.666666667,68.68163844,125.3816866,124.7765845,5.351156463,0.312012987,31.21637015,22.8728153001,Medium Risk
U00341,Basic,1,122.7074468,4.664893617,67.12548293,122.0676798,120.9303184,13.7393617,0.328495034,30.34480193,22.7595405492,Medium Risk
U00342,Premium,1,121.112311,4.615550756,71.83392747,121.523213,121.9007924,22.99092873,-0.266542981,28.27941139,24.979644511300002,High Risk
U00343,Free,1,125.3445693,4.734082397,69.90192417,125.6353576,126.1417416,5.403370787,-0.33566058,30.58747518,23.497553285000002,High Risk
U00344,Free,1,122.8666667,5.222222222,68.98490532,121.3034127,121.7483245,4.722333333,0.805778491,30.01786174,23.5913283793,High Risk
U00345,Premium,1,124.7876254,4.705685619,67.35339476,124.5915831,124.2682417,23.62474916,0.050969131,31.12073743,22.4342821273,Low Risk
U00346,Premium,1,123.8270945,4.723707665,66.34655115,123.6268356,123.6975047,23.67629234,0.050765306,31.04398474,22.162868972800002,Low Risk
U00347,Free,1,121.6350148,4.810089021,63.88167224,122.212364,122.978512,5.124747774,-0.258503401,30.93253097,21.5303082363,Low Risk
U00348,Free,1,130.5092593,4.694444444,69.86415044,128.5160494,127.7987079,4.792222222,0.941255007,32.65279191,22.841772802100003,Medium Risk
U00349,Premium,1,126.9972973,4.764864865,66.74077259,127.2518082,126.639205,23.45513514,-0.275648471,32.2061466,21.883735610300004,Low Risk
U00350,Basic,1,125.4102564,4.613053613,68.67973973,125.2349872,125.0293773,14.41724942,0.238317757,30.94409673,22.9590464861,Medium Risk
U00351,Premium,1,127.7489712,4.930041152,70.74960045,127.7774152,127.2318435,23.20329218,0.172373081,31.35372069,23.396371715300003,High Risk
U00352,Basic,1,123.1112985,4.696458685,67.43157037,123.4635309,123.9239865,14.66357504,-0.24203668,30.42398589,22.793755691,Medium Risk
U00353,Premium,1,126.6799242,4.683712121,71.00027191,126.567307,125.5046285,23.24772727,-0.112496612,30.77700176,23.6842977846,High Risk
U00354,Free,1,117.2750929,3.966542751,67.45287294,118.5056913,119.4643373,4.620111524,-0.727078891,27.86413812,23.969598233300005,High Risk
U00355,Basic,1,123.1654135,4.481203008,60.69971364,121.8318117,119.4401902,12.98308271,-0.211038961,32.40061222,19.9742488243,Low Risk
U00356,Free,1,122.8502825,4.624293785,66.30761418,122.4469532,123.2697444,5.161525424,0.222581951,30.63511687,22.3662800233,Low Risk
U00357,Basic,1,123.8682842,4.47660312,67.58454113,123.9717958,124.4647952,14.29679376,-0.036706349,30.61493229,22.701669259700004,Medium Risk
U00358,Premium,1,127.2992519,4.70074813,67.80599388,126.5349365,125.3714763,23.16109726,0.246428571,31.98812702,22.2817438593,Low Risk
U00359,Basic,1,134.0253807,5.040609137,71.92788003,134.247196,130.5707601,14.48857868,-0.232507289,33.54397102,22.8917957197,Medium Risk
U00360,Free,1,127.4864341,4.618217054,69.55220887,127.4741648,126.9519678,5.191395349,0.034951456,31.5143761,22.931665589799998,Medium Risk
U00361,Basic,1,126.1952862,4.919191919,69.6149831,126.47692,125.7315766,14.67508418,-0.076737452,31.06937712,23.1410332496,Medium Risk
U00362,Basic,1,125.5674157,4.595505618,68.36362057,125.51355,126.4592267,14.27317416,0.178269618,31.09653181,22.785222264399998,Medium Risk
U00363,Basic,1,123.7080745,4.590062112,66.30605427,121.3162526,118.2935673,13.19409938,0.651785714,30.96843217,22.361247059200004,Low Risk
U00364,Premium,1,126.7105263,4.947368421,66.23527446,127.5541145,122.9744015,21.4877193,-0.170670038,32.29783872,21.6639157934,Low Risk
U00365,Basic,1,130.3457944,4.962616822,71.30157864,131.0747219,130.4750387,14.34345794,0.100603622,32.23662921,23.187270926600004,Medium Risk
U00366,Basic,1,122.507772,4.549222798,68.6443238,122.8530471,122.9547898,13.64896373,-0.288690476,29.77457851,23.4313408108,High Risk
U00367,Free,1,126.2380952,4.721088435,66.7611487,126.6119048,127.2999675,5.396071429,-0.10781212,31.88322002,21.968668170000004,Low Risk
U00368,Free,1,127.7865854,4.804878049,67.84570092,127.8006025,127.5397666,5.184512195,0.046745304,32.20238729,22.1480468832,Low Risk
U00369,Basic,1,126.5927273,4.703636364,68.34892457,126.6028139,126.9897968,14.72954545,0.130106687,31.54350445,22.587575529099997,Medium Risk
U00370,Premium,1,123.7813765,4.732793522,72.84779511,124.6750916,125.7372211,22.59595142,-0.140534262,29.07805013,24.926546691600002,High Risk
U00371,Free,1,130.436214,4.930041152,67.37471204,129.3172644,131.0825222,5.326296296,0.411452184,33.44108433,21.620683467200003,Low Risk
U00372,Premium,1,122.9051724,4.375,66.47774392,122.2277504,121.0748281,21.50344828,0.315398887,30.53124579,22.486712458099998,Medium Risk
U00373,Basic,1,128.6158192,5.028248588,69.98541437,128.1022599,127.5579014,14.33050847,-0.04788961,31.95917795,22.887587946,Medium Risk
U00374,Basic,1,126.5705128,4.670940171,66.5643508,126.1721815,125.9399503,14.47489316,0.211379627,32.06018194,21.869914284100002,Low Risk
U00375,Premium,1,125.6609848,4.8125,64.41749891,125.9532693,126.0977535,23.74090909,-0.133640553,32.38289427,21.073452062900003,Low Risk
U00376,Basic,1,127.417122,4.938069217,67.37004587,127.8747333,128.2158726,15.03825137,-0.176485923,32.23725582,22.0303251419,Low Risk
U00377,Basic,1,116.8488665,4.377833753,62.55098709,117.3905122,118.6412877,14.00188917,-0.143217893,29.2876006,21.7544891869,Low Risk
U00378,Basic,1,131.6377953,5.031496063,64.82069419,131.0037683,129.7392673,13.83267717,0.517006803,34.71835867,20.3752347619,Low Risk
U00379,Basic,1,128.0174672,4.794759825,70.00029444,128.3981701,127.9255123,14.30240175,-0.116541353,31.64532652,23.0381880619,Medium Risk
U00380,Free,1,126.4591304,4.75826087,64.49894721,126.6941201,127.2077422,5.503043478,0.045296167,32.66144627,20.9599624371,Low Risk
U00381,Premium,1,125.6481013,4.936708861,72.60700762,125.6805124,125.4683458,23.81367089,-0.250906454,29.95815088,24.5353818022,High Risk
U00382,Free,1,127.970339,4.872881356,67.6433909,127.9876715,128.7586899,5.168644068,-0.219452888,32.35698273,22.077327976400003,Low Risk
U00383,Free,1,128.284188,4.792735043,67.67288209,128.0538818,127.3259192,5.328141026,0.0697461,32.4496311,22.004203949000004,Low Risk
U00384,Basic,1,122.6255507,4.317180617,71.81880317,122.7027481,122.1925425,13.4339207,-0.119469027,28.7997335,24.7228561911,High Risk
U00385,Free,1,118.7274336,4.497345133,64.46599691,118.6317952,118.8721081,5.136159292,0.036727457,29.50037792,22.2119340741,Low Risk
U00386,Free,1,124.4954955,4.624624625,62.93165181,124.496761,123.9830111,4.934684685,-0.137263339,32.30609004,20.659506460699998,Low Risk
U00387,Basic,1,129.2160804,4.557788945,68.61493723,129.164525,129.161818,13.78517588,-0.121933622,32.46928767,22.2946141196,Low Risk
U00388,Free,1,123.6229508,4.717213115,70.44137683,123.8191159,124.0835143,5.115614754,0.395061728,29.73193121,24.019427015399998,High Risk
U00389,Free,1,128.4333996,4.892644135,70.75979442,128.254601,128.5778564,5.223459245,0.12464428,31.61321476,23.281313638,Medium Risk
U00390,Basic,1,134.2119565,4.760869565,65.27302188,133.6763587,135.4071565,14.25951087,0.580796253,35.53113691,20.2049586079,Low Risk
U00391,Basic,1,130.5931034,4.901149425,67.27525658,129.918243,128.8515497,14.87528736,0.271889401,33.52500923,21.515408034300002,Low Risk
