order_id,customer_id,order_date
2610,312,2023-02-26
2611,25,2023-01-25
2612,349,2023-06-05
2613,471,2023-02-08
2614,202,2023-05-16
2615,41,2023-06-18
2616,133,2023-12-19
2617,446,2023-11-10
2618,247,2023-07-14
2619,117,2023-05-19
2620,481,2023-12-24
2621,240,2023-03-29
2622,446,2023-03-12
2623,119,2023-10-26
2624,124,2023-08-24
2625,361,2023-03-03
2626,133,2023-03-06
2627,68,2023-06-13
2628,421,2023-03-17
2629,126,2023-10-27
2630,324,2023-07-31
2631,217,2023-11-23
2632,32,2023-08-17
2633,270,2023-12-09
2634,475,2023-03-04
2635,346,2023-09-25
2636,191,2023-09-28
2637,124,2023-05-04
2638,456,2023-10-23
2639,286,2023-09-02
2640,205,2023-12-05
2641,480,2023-09-08
2642,245,2023-05-24
2643,171,2023-06-14
2644,181,2023-09-05
2645,309,2023-04-26
2646,285,2023-02-17
2647,471,2023-05-16
2648,156,2023-06-01
2649,380,2023-12-31
2650,78,2023-02-12
2651,202,2023-06-30
2652,455,2023-10-13
2653,499,2023-05-05
2654,177,2023-12-04
2655,254,2023-11-28
2656,123,2023-04-16
2657,90,2023-12-22
2658,420,2023-02-09
2659,244,2023-02-08
2660,127,2023-09-11
2661,283,2023-01-31
2662,441,2023-04-19
2663,156,2023-01-07
2664,110,2023-12-10
2665,414,2023-04-21
2666,300,2023-08-28
2667,427,2023-07-17
2668,55,2023-04-07
2669,88,2023-09-07
2670,449,2023-02-23
2671,105,2023-06-24
2672,411,2023-04-17
2673,129,2023-10-30
2674,10,2023-09-28
2675,382,2023-09-21
2676,43,2023-06-10
2677,69,2023-06-09
2678,393,2023-12-29
2679,323,2023-08-21
2680,285,2023-12-02
2681,2,2023-03-20
2682,338,2023-09-16
2683,380,2023-02-24
2684,14,2023-03-08
2685,62,2023-04-23
2686,55,2023-07-06
2687,29,2023-07-17
2688,261,2023-08-20
2689,376,2023-11-14
2690,238,2023-09-20
2691,197,2023-04-14
2692,450,2023-07-24
2693,39,2023-04-07
2694,151,2023-02-05
2695,223,2023-05-23
2696,252,2023-08-05
2697,498,2023-03-26
2698,272,2023-12-18
2699,406,2023-06-07
2700,219,2023-10-23
2701,413,2023-11-28
2702,453,2023-02-22
2703,244,2023-03-17
2704,140,2023-08-25
2705,13,2023-02-24
2706,122,2023-02-26
2707,126,2023-05-04
2708,392,2023-01-09
2709,110,2023-08-24
2710,152,2023-04-06
2711,220,2023-05-17
2712,293,2023-01-15
2713,347,2023-09-01
2714,164,2023-12-05
2715,73,2023-09-29
2716,15,2023-08-20
2717,315,2023-06-30
2718,238,2023-05-16
2719,261,2023-03-02
2720,476,2023-10-09
2721,15,2023-02-13
2722,100,2023-07-01
2723,402,2023-08-09
2724,214,2023-04-19
2725,133,2023-03-19
2726,342,2023-07-23
2727,145,2023-09-15
2728,406,2023-08-09
2729,85,2023-09-18
2730,110,2023-06-20
2731,215,2023-01-28
2732,192,2023-08-14
2733,156,2023-05-20
2734,220,2023-07-09
2735,81,2023-02-20
2736,339,2023-01-26
2737,13,2023-11-29
2738,493,2023-07-15
2739,45,2023-08-05
2740,290,2023-04-10
2741,239,2023-05-31
2742,182,2023-04-07
2743,33,2023-07-26
2744,111,2023-04-01
2745,400,2023-11-01
2746,43,2023-05-22
2747,445,2023-09-29
2748,94,2023-11-08
2749,387,2023-09-10
2750,347,2023-09-23
2751,315,2023-08-10
2752,128,2023-02-25
2753,404,2023-12-15
2754,118,2023-01-26
2755,255,2023-11-27
2756,160,2023-05-08
2757,405,2023-02-26
2758,46,2023-04-23
2759,255,2023-02-28
2760,453,2023-01-28
2761,497,2023-01-19
2762,376,2023-10-22
2763,122,2023-05-17
2764,386,2023-05-03
2765,470,2023-02-03
2766,199,2023-09-30
2767,362,2023-02-21
2768,202,2023-05-22
2769,436,2023-04-26
2770,488,2023-11-14
2771,1,2023-12-25
2772,80,2023-07-27
2773,105,2023-07-20
2774,156,2023-07-21
2775,368,2023-02-21
2776,189,2023-04-23
2777,340,2023-12-21
2778,410,2023-05-18
2779,79,2023-09-11
2780,489,2023-04-16
2781,127,2023-03-29
2782,94,2023-04-15
2783,268,2023-06-27
2784,127,2023-11-23
2785,130,2023-05-28
2786,202,2023-12-28
2787,91,2023-11-02
2788,376,2023-05-28
2789,21,2023-01-02
2790,55,2023-02-18
2791,400,2023-04-05
2792,37,2023-09-15
2793,429,2023-12-25
2794,86,2023-11-15
2795,295,2023-09-02
2796,169,2023-06-06
2797,278,2023-12-19
2798,49,2023-05-03
2799,465,2023-03-29
2800,145,2023-06-11
2801,410,2023-12-15
2802,101,2023-02-05
2803,294,2023-03-27
2804,422,2023-04-06
2805,297,2023-06-20
2806,125,2023-08-22
2807,106,2023-03-14
2808,241,2023-01-07
2809,323,2023-12-08
2810,116,2023-08-31
2811,73,2023-08-08
2812,321,2023-06-21
2813,440,2023-01-11
2814,403,2023-04-01
2815,14,2023-05-16
2816,488,2023-02-09
2817,114,2023-03-29
2818,252,2023-12-14
2819,230,2023-01-05
2820,66,2023-11-01
2821,455,2023-06-30
2822,166,2023-08-31
2823,43,2023-10-26
2824,247,2023-01-01
2825,377,2023-09-08
2826,254,2023-05-07
2827,220,2023-08-30
2828,394,2023-02-26
2829,345,2023-01-24
2830,125,2023-01-09
2831,22,2023-10-18
2832,75,2023-12-15
2833,64,2023-05-29
2834,104,2023-04-27
2835,45,2023-09-26
2836,486,2023-09-15
2837,202,2023-03-27
2838,274,2023-03-17
2839,495,2023-02-18
2840,69,2023-02-21
2841,11,2023-06-05
2842,411,2023-06-21
2843,373,2023-08-20
2844,283,2023-09-09
2845,444,2023-06-29
2846,420,2023-10-07
2847,441,2023-05-12
2848,269,2023-12-06
2849,111,2023-09-07
2850,412,2023-05-10
2851,322,2023-07-06
2852,7,2023-08-23
2853,96,2023-01-07
2854,454,2023-06-30
2855,403,2023-06-04
2856,15,2023-12-30
2857,343,2023-06-20
2858,88,2023-09-23
2859,302,2023-12-06
2860,112,2023-11-02
2861,308,2023-09-05
2862,476,2023-02-27
2863,24,2023-05-19
2864,54,2023-12-18
2865,181,2023-09-23
2866,56,2023-11-24
2867,278,2023-01-11
2868,234,2023-03-17
2869,248,2023-07-30
2870,198,2023-04-23
2871,431,2023-12-04
2872,260,2023-03-14
2873,162,2023-07-02
2874,179,2023-09-12
2875,231,2023-01-16
2876,283,2023-05-06
2877,491,2023-10-23
2878,406,2023-12-23
2879,239,2023-08-09
2880,182,2023-07-04
2881,400,2023-04-16
2882,96,2023-02-15
2883,57,2023-04-10
2884,453,2023-07-13
2885,59,2023-11-24
2886,297,2023-02-25
2887,161,2023-05-21
2888,173,2023-11-17
2889,355,2023-12-14
2890,69,2023-10-06
2891,407,2023-08-19
2892,174,2023-09-27
2893,357,2023-03-31
2894,383,2023-05-16
2895,288,2023-12-14
2896,52,2023-06-28
2897,206,2023-06-19
2898,373,2023-07-20
2899,33,2023-10-29
2900,491,2023-08-02
2901,453,2023-05-22
2902,441,2023-06-08
2903,163,2023-04-08
2904,234,2023-01-22
2905,438,2023-10-24
2906,233,2023-09-24
2907,111,2023-12-26
2908,486,2023-06-25
2909,314,2023-11-10
2910,214,2023-03-04
2911,70,2023-08-10
2912,118,2023-08-21
2913,488,2023-10-18
2914,98,2023-06-27
2915,56,2023-05-28
2916,260,2023-02-26
2917,322,2023-01-05
2918,393,2023-09-13
2919,350,2023-12-17
2920,485,2023-03-17
2921,382,2023-08-27
2922,147,2023-12-15
2923,63,2023-03-18
2924,188,2023-09-25
2925,435,2023-05-29
2926,329,2023-11-16
2927,133,2023-10-13
2928,400,2023-12-07
2929,474,2023-03-25
2930,391,2023-06-05
2931,2,2023-09-07
2932,334,2023-05-28
2933,159,2023-02-03
2934,342,2023-05-31
2935,417,2023-01-08
2936,40,2023-08-21
2937,497,2023-01-21
2938,127,2023-04-22
2939,187,2023-05-25
2940,223,2023-10-31
2941,339,2023-03-05
2942,390,2023-01-28
2943,430,2023-09-08
2944,296,2023-06-06
2945,255,2023-01-03
2946,171,2023-08-09
2947,366,2023-06-30
2948,458,2023-12-05
2949,497,2023-01-01
2950,12,2023-01-26
2951,346,2023-05-09
2952,260,2023-03-12
2953,115,2023-06-29
2954,315,2023-05-26
2955,49,2023-09-15
2956,261,2023-12-07
2957,381,2023-10-15
2958,350,2023-03-21
2959,408,2023-02-14
2960,366,2024-01-01
2961,359,2023-05-19
2962,419,2023-03-15
2963,133,2023-04-11
2964,261,2023-08-10
2965,200,2023-10-27
2966,246,2023-02-11
2967,483,2023-05-29
2968,55,2023-04-23
2969,193,2023-01-17
2970,194,2023-08-31
2971,7,2023-07-01
2972,15,2023-05-08
2973,78,2023-12-14
2974,461,2023-11-23
2975,428,2023-07-17
2976,157,2023-08-05
2977,114,2023-07-24
2978,2,2023-02-20
2979,186,2023-05-14
2980,327,2023-06-04
2981,266,2023-11-02
2982,468,2023-06-09
2983,473,2023-03-30
2984,311,2023-10-16
2985,90,2023-08-12
2986,426,2023-12-14
2987,454,2023-06-15
2988,452,2023-10-24
2989,456,2023-03-13
2990,13,2023-12-16
2991,165,2023-04-13
2992,136,2023-05-09
2993,252,2023-03-11
2994,40,2023-08-02
2995,349,2023-10-11
2996,91,2023-04-13
2997,137,2023-06-04
2998,462,2023-06-06
2999,125,2023-02-13
3000,444,2023-06-02
3001,203,2023-10-18
3002,217,2023-11-18
3003,87,2023-08-25
3004,394,2023-10-07
3005,455,2023-04-04
3006,333,2023-07-12
3007,406,2023-08-12
3008,233,2023-02-19
3009,488,2023-03-12
3010,497,2023-09-27
3011,184,2023-08-15
3012,174,2023-12-22
3013,402,2023-06-10
3014,73,2023-09-15
3015,342,2023-12-17
3016,117,2023-12-31
3017,119,2023-07-03
3018,315,2023-08-28
3019,317,2023-07-01
3020,495,2023-08-07
3021,496,2023-08-27
3022,436,2023-08-04
3023,265,2023-07-30
3024,234,2023-08-25
3025,319,2023-01-15
3026,448,2023-10-14
3027,14,2023-01-14
3028,332,2023-08-04
3029,232,2023-02-15
3030,273,2023-03-13
3031,17,2023-11-11
3032,307,2023-06-04
3033,440,2023-05-05
3034,408,2023-10-25
3035,242,2023-09-20
3036,333,2023-07-11
3037,113,2023-03-07
3038,36,2023-11-14
3039,318,2023-10-06
3040,18,2023-10-17
3041,222,2023-05-31
3042,380,2023-01-28
3043,55,2023-07-21
3044,362,2023-03-06
3045,379,2023-07-26
3046,124,2023-12-10
3047,426,2023-01-04
3048,485,2023-08-25
3049,321,2023-09-23
3050,270,2023-08-24
3051,266,2023-01-28
3052,380,2023-02-13
3053,261,2023-01-29
3054,406,2023-05-19
3055,233,2023-11-29
3056,349,2023-02-24
3057,369,2023-06-20
3058,243,2023-11-01
3059,480,2023-02-19
3060,351,2023-05-29
3061,165,2023-10-17
3062,161,2023-09-04
3063,222,2023-12-20
3064,103,2023-06-19
3065,97,2023-02-01
3066,10,2023-03-04
3067,448,2023-10-27
3068,186,2023-12-12
3069,191,2023-09-19
3070,163,2023-01-28
3071,379,2023-12-26
3072,49,2023-04-15
3073,156,2023-09-22
3074,55,2023-03-15
3075,490,2023-10-15
3076,137,2023-09-11
3077,489,2023-03-11
3078,459,2023-04-25
3079,173,2023-12-12
3080,411,2023-11-24
3081,416,2023-03-21
3082,425,2023-06-04
3083,122,2023-11-18
3084,149,2023-06-09
3085,332,2023-01-04
3086,7,2023-09-06
3087,278,2023-11-16
3088,96,2023-12-19
3089,438,2023-04-13
3090,67,2023-02-28
3091,76,2023-02-04
3092,186,2023-01-01
3093,461,2023-03-20
3094,342,2023-11-06
3095,448,2023-03-03
3096,170,2023-09-24
3097,230,2023-02-19
3098,309,2023-05-07
3099,28,2023-04-15
3100,500,2023-02-23
3101,58,2023-08-31
3102,261,2023-01-13
3103,94,2023-09-16
3104,183,2023-08-16
3105,480,2023-07-20
3106,316,2023-01-29
3107,45,2023-03-04
3108,468,2023-06-03
3109,377,2023-07-27
3110,404,2023-09-05
3111,361,2023-04-05
3112,137,2023-05-01
3113,263,2023-10-07
3114,135,2023-05-14
3115,218,2023-11-10
3116,353,2023-12-15
3117,50,2023-08-13
3118,223,2023-12-03
3119,108,2023-11-12
3120,14,2023-03-05
3121,239,2023-08-10
3122,355,2023-03-16
3123,222,2023-11-22
3124,291,2023-01-12
3125,191,2023-04-05
3126,19,2023-03-14
3127,329,2023-12-03
3128,315,2023-05-04
3129,338,2023-03-29
3130,320,2023-09-19
3131,193,2023-12-25
3132,17,2023-10-07
3133,214,2023-04-13
3134,268,2023-09-01
3135,311,2023-09-03
3136,402,2023-05-29
3137,450,2023-05-29
3138,408,2023-12-08
3139,231,2023-02-21
3140,132,2023-10-29
3141,87,2023-09-10
3142,4,2023-07-08
3143,277,2023-12-08
3144,27,2023-05-21
3145,11,2023-07-20
3146,190,2023-07-17
3147,320,2023-12-24
3148,88,2023-02-24
3149,155,2023-08-26
3150,123,2023-08-02
3151,448,2023-08-06
3152,36,2023-03-17
3153,91,2023-01-15
3154,247,2023-05-26
3155,476,2023-08-23
3156,62,2023-03-03
3157,431,2023-10-16
3158,226,2023-07-19
3159,384,2023-01-06
3160,322,2023-10-25
3161,297,2023-06-05
3162,218,2023-01-18
3163,429,2023-11-27
3164,79,2023-11-30
3165,253,2023-12-03
3166,24,2023-11-14
3167,403,2023-08-16
3168,199,2023-01-22
3169,337,2023-07-01
3170,496,2023-03-13
3171,68,2023-08-28
3172,484,2023-08-23
3173,296,2023-05-22
3174,94,2023-01-05
3175,192,2023-03-23
3176,180,2023-07-03
3177,171,2023-09-14
3178,361,2023-09-15
3179,190,2023-04-18
3180,439,2023-06-28
3181,462,2023-12-28
3182,426,2023-09-26
3183,443,2023-07-19
3184,48,2023-09-20
3185,302,2023-02-02
3186,53,2023-03-31
3187,120,2023-12-02
3188,320,2023-03-19
3189,276,2023-06-30
3190,126,2023-12-02
3191,413,2023-10-16
3192,490,2023-06-23
3193,123,2023-08-24
3194,54,2023-03-13
3195,437,2023-05-23
3196,218,2023-12-04
3197,339,2023-06-05
3198,136,2023-07-21
3199,486,2023-02-04
3200,20,2023-11-27
3201,449,2023-09-05
3202,464,2023-07-12
3203,314,2023-08-30
3204,65,2023-11-07
3205,419,2023-12-04
3206,136,2023-04-03
3207,136,2023-10-22
3208,450,2023-12-29
3209,28,2023-09-17
3210,95,2023-12-04
3211,428,2023-09-27
3212,16,2023-05-13
3213,459,2023-03-08
3214,497,2023-12-24
3215,320,2023-06-15
3216,462,2023-10-29
3217,421,2023-10-25
3218,124,2023-06-28
3219,33,2023-10-27
3220,8,2023-11-13
3221,233,2023-07-26
3222,290,2023-02-04
3223,141,2023-01-24
3224,491,2023-01-16
3225,272,2023-03-23
3226,292,2023-04-29
3227,182,2023-02-19
3228,359,2023-12-07
3229,213,2023-02-24
3230,337,2023-09-13
3231,39,2023-12-14
3232,119,2023-09-01
3233,437,2023-06-15
3234,34,2023-04-29
3235,274,2023-05-02
3236,41,2023-02-23
3237,489,2023-03-31
3238,107,2023-07-16
3239,228,2023-08-04
3240,36,2023-02-02
3241,261,2023-02-01
3242,28,2023-11-10
3243,433,2023-05-09
3244,197,2023-02-28
3245,324,2023-01-20
3246,131,2023-02-07
3247,417,2023-08-15
3248,57,2023-07-11
3249,180,2023-11-07
3250,323,2023-11-20
3251,456,2023-01-16
3252,23,2023-03-31
3253,70,2023-06-14
3254,283,2023-02-25
3255,342,2023-12-24
3256,418,2023-08-19
3257,249,2023-07-13
3258,193,2023-03-10
3259,500,2023-11-23
3260,292,2023-10-21
3261,347,2023-10-12
3262,9,2023-04-13
3263,364,2023-04-11
3264,243,2023-05-10
3265,25,2023-09-09
3266,78,2023-08-13
3267,402,2023-12-14
3268,497,2023-05-27
3269,466,2023-04-26
3270,241,2023-04-14
3271,283,2023-03-24
3272,9,2023-08-11
3273,204,2023-09-28
3274,184,2023-04-09
3275,115,2023-02-14
3276,47,2023-10-26
3277,338,2023-01-13
3278,177,2023-11-19
3279,142,2023-12-09
3280,74,2023-02-19
3281,84,2023-04-15
3282,278,2023-01-18
3283,187,2023-03-13
3284,162,2023-01-03
3285,304,2023-07-04
3286,358,2023-07-28
3287,453,2023-10-18
3288,30,2023-10-07
3289,1,2023-02-06
3290,26,2023-06-24
3291,199,2023-04-05
3292,263,2023-12-16
3293,365,2023-11-25
3294,5,2023-09-28
3295,84,2023-09-12
3296,370,2023-04-08
3297,448,2023-04-17
3298,348,2023-10-20
3299,23,2023-08-31
3300,136,2023-09-14
3301,431,2023-06-30
3302,208,2023-07-02
3303,169,2023-11-13
3304,432,2023-10-14
3305,326,2023-03-12
3306,459,2023-02-04
3307,333,2023-08-13
3308,194,2023-08-07
3309,433,2023-11-17
3310,386,2023-07-12
3311,319,2023-02-06
3312,397,2023-10-19
3313,211,2023-02-10
3314,417,2023-03-07
3315,229,2023-09-22
3316,375,2023-06-02
3317,281,2023-02-21
3318,368,2023-03-02
3319,486,2023-09-13
3320,238,2023-04-29
3321,104,2023-01-27
3322,338,2023-11-04
3323,29,2023-10-04
3324,37,2023-06-19
3325,331,2023-01-12
3326,237,2023-04-25
3327,169,2023-05-29
3328,367,2023-05-09
3329,237,2023-07-19
3330,343,2023-12-27
3331,87,2023-07-03
3332,35,2023-02-04
3333,3,2023-03-22
3334,175,2023-05-28
3335,190,2023-02-08
3336,274,2023-10-01
3337,313,2023-10-22
3338,436,2023-05-04
3339,73,2023-09-23
3340,48,2023-11-09
3341,20,2023-09-14
3342,472,2023-06-09
3343,209,2023-07-24
3344,109,2023-11-13
3345,396,2023-01-30
3346,417,2023-10-07
3347,127,2023-12-24
3348,454,2023-02-26
3349,94,2023-10-26
3350,70,2023-08-30
3351,432,2023-05-15
3352,279,2023-12-01
3353,46,2023-01-16
3354,135,2023-01-17
3355,26,2023-06-23
3356,195,2023-08-04
3357,313,2023-05-14
3358,281,2023-04-13
3359,195,2023-06-21
3360,207,2023-01-31
3361,124,2023-03-13
3362,167,2023-04-15
3363,68,2023-10-08
3364,166,2023-06-18
3365,429,2023-12-06
3366,118,2023-02-01
3367,320,2023-05-01
3368,213,2023-09-10
3369,310,2023-02-07
3370,222,2023-10-16
3371,199,2023-11-09
3372,397,2023-12-26
3373,178,2023-01-19
3374,43,2023-06-27
3375,135,2023-02-06
3376,471,2023-08-02
3377,172,2023-11-03
3378,448,2023-11-10
3379,7,2023-02-11
3380,10,2023-10-10
3381,78,2023-09-03
3382,197,2023-03-08
3383,190,2023-05-19
3384,403,2023-01-22
3385,229,2023-02-23
3386,33,2023-01-19
3387,318,2023-09-12
3388,117,2023-09-17
3389,78,2023-04-26
3390,451,2023-11-29
3391,391,2023-06-29
3392,30,2023-08-09
3393,124,2023-09-02
3394,347,2023-06-05
3395,36,2023-04-27
3396,358,2023-01-11
3397,374,2023-01-29
3398,203,2023-01-14
3399,107,2023-04-11
3400,100,2023-10-01
3401,144,2023-11-08
3402,81,2023-07-14
3403,19,2023-12-16
3404,163,2023-12-17
3405,294,2023-01-10
3406,186,2023-10-10
3407,184,2023-09-04
3408,63,2023-01-27
3409,176,2023-07-18
3410,237,2023-07-13
3411,322,2023-12-23
3412,359,2023-03-06
3413,191,2023-08-09
3414,347,2023-12-26
3415,187,2023-08-07
3416,51,2023-10-09
3417,449,2023-03-12
3418,322,2023-03-01
3419,117,2023-08-13
3420,369,2023-03-02
3421,308,2023-11-12
3422,335,2023-07-08
3423,374,2023-06-30
3424,321,2023-04-10
3425,454,2023-06-25
3426,158,2023-08-12
3427,428,2023-01-30
3428,120,2023-05-02
3429,64,2023-04-29
3430,475,2023-02-17
3431,81,2023-10-29
3432,296,2023-01-06
3433,88,2023-04-27
3434,59,2023-07-31
3435,434,2023-10-02
3436,115,2023-10-18
3437,342,2023-01-24
3438,271,2023-01-08
3439,248,2023-05-08
3440,365,2023-01-30
3441,277,2023-02-09
3442,91,2023-01-30
3443,272,2023-03-06
3444,249,2023-08-13
3445,47,2023-04-03
3446,206,2023-05-25
3447,324,2023-01-23
3448,372,2023-06-10
3449,344,2023-06-29
3450,77,2023-11-05
3451,261,2023-12-02
3452,104,2023-05-06
3453,417,2023-05-30
3454,122,2023-03-08
3455,365,2023-11-07
3456,485,2023-07-23
3457,200,2023-09-03
3458,312,2023-12-03
3459,295,2023-03-04
3460,339,2023-12-03
3461,266,2023-02-09
3462,490,2023-02-09
3463,167,2023-05-09
3464,467,2023-10-06
3465,159,2023-04-16
3466,246,2023-09-11
3467,78,2023-12-28
3468,473,2023-07-02
3469,8,2023-04-23
3470,388,2023-08-16
3471,239,2024-01-01
3472,133,2023-06-04
3473,420,2023-07-07
3474,364,2023-10-10
3475,262,2023-05-30
3476,316,2023-12-01
3477,222,2023-05-06
3478,488,2023-09-27
3479,358,2023-05-17
3480,101,2023-06-13
3481,105,2023-12-24
3482,439,2023-10-05
3483,122,2023-09-15
3484,467,2023-02-23
3485,490,2023-01-28
3486,427,2023-06-27
3487,210,2023-07-30
3488,255,2023-12-28
3489,277,2023-11-15
3490,357,2023-09-06
3491,188,2023-05-24
3492,299,2023-02-10
3493,438,2023-04-15
3494,465,2023-03-12
3495,159,2023-09-24
3496,213,2023-04-29
3497,75,2023-06-06
3498,445,2023-10-11
3499,80,2023-04-18
3500,73,2023-03-04
3501,115,2023-07-10
3502,279,2023-03-14
3503,103,2023-01-19
3504,23,2023-05-01
3505,308,2023-12-24
3506,259,2023-08-14
3507,177,2023-11-29
3508,70,2023-08-21
3509,148,2023-02-28
3510,207,2023-01-11
3511,110,2023-09-13
3512,30,2023-01-18
3513,416,2023-05-19
3514,248,2023-05-23
3515,70,2023-10-29
3516,415,2023-07-16
3517,400,2023-06-03
3518,29,2023-02-13
3519,278,2023-01-31
3520,168,2023-05-23
3521,412,2023-11-09
3522,463,2023-07-16
3523,85,2023-09-11
3524,392,2023-01-10
3525,65,2023-07-15
3526,158,2023-07-16
3527,442,2023-08-16
3528,258,2023-01-23
3529,24,2023-04-25
3530,433,2023-04-16
3531,453,2023-07-14
3532,268,2023-04-05
3533,261,2023-12-04
3534,226,2023-08-09
3535,14,2023-09-30
3536,204,2023-01-27
3537,255,2023-12-05
3538,283,2023-06-06
3539,66,2023-01-17
3540,177,2023-10-05
3541,484,2023-06-28
3542,45,2023-01-14
3543,38,2023-11-08
3544,451,2023-06-22
3545,314,2023-05-15
3546,356,2023-10-30
3547,328,2023-04-21
3548,66,2023-01-15
3549,105,2023-06-24
3550,106,2023-11-15
3551,310,2023-08-11
3552,157,2023-08-07
3553,493,2023-01-30
3554,345,2023-02-25
3555,241,2023-10-11
3556,4,2023-07-18
3557,439,2023-12-14
3558,138,2023-05-28
3559,377,2023-10-01
3560,44,2023-08-26
3561,209,2023-08-06
3562,449,2023-10-21
3563,387,2023-10-18
3564,62,2023-09-23
3565,486,2023-05-14
3566,350,2023-03-25
3567,5,2023-07-15
3568,44,2023-08-28
3569,395,2023-05-02
3570,73,2023-03-09
3571,175,2023-01-08
3572,14,2023-05-24
3573,19,2023-12-16
3574,13,2023-05-21
3575,384,2023-02-13
3576,21,2023-05-08
3577,447,2023-10-05
3578,295,2023-06-01
3579,235,2023-06-22
3580,66,2023-10-20
3581,286,2023-07-22
3582,151,2023-01-20
3583,192,2023-11-12
3584,155,2023-05-21
3585,129,2023-07-05
3586,327,2023-05-18
3587,450,2023-12-04
3588,151,2023-05-09
3589,95,2023-12-01
3590,371,2023-11-08
3591,157,2023-01-07
3592,398,2023-03-05
3593,316,2023-06-07
3594,427,2023-10-19
3595,5,2023-12-05
3596,459,2023-06-14
3597,366,2023-05-16
3598,489,2023-04-02
3599,33,2023-08-16
3600,93,2023-08-25
3601,326,2023-01-09
3602,7,2023-08-14
3603,429,2023-01-05
3604,266,2023-08-27
3605,249,2023-01-19
3606,468,2023-07-03
3607,73,2023-09-03
3608,145,2023-11-23
3609,228,2023-10-12
3610,494,2023-04-22
3611,134,2023-07-29
3612,55,2023-01-30
3613,385,2023-10-24
3614,267,2023-02-10
3615,363,2023-05-22
3616,401,2023-11-09
3617,313,2023-10-10
3618,252,2023-06-10
3619,167,2023-02-02
3620,201,2023-08-14
3621,144,2023-04-03
3622,53,2023-05-13
3623,91,2023-05-22
3624,489,2023-05-13
3625,261,2023-09-11
3626,358,2023-03-07
3627,264,2023-04-27
3628,457,2023-11-19
3629,442,2023-03-31
3630,397,2023-03-17
3631,3,2023-11-13
3632,27,2023-12-02
3633,50,2023-01-26
3634,357,2023-04-30
3635,310,2023-02-28
3636,381,2023-12-02
3637,56,2023-01-20
3638,148,2023-04-05
3639,97,2023-12-17
3640,397,2023-09-17
3641,116,2023-08-14
3642,122,2023-10-24
3643,472,2023-06-12
3644,50,2023-01-22
3645,106,2023-10-11
3646,344,2023-04-27
3647,340,2023-02-01
3648,283,2024-01-01
3649,18,2023-05-13
3650,412,2023-05-12
3651,484,2023-01-09
3652,353,2023-12-14
3653,442,2023-06-30
3654,127,2023-10-04
3655,32,2023-01-23
3656,7,2023-11-04
3657,399,2023-05-01
3658,334,2023-06-29
3659,419,2023-02-25
3660,180,2023-02-09
3661,243,2023-09-17
3662,40,2023-08-16
3663,223,2023-02-27
3664,371,2023-09-19
3665,50,2023-02-09
3666,351,2023-05-02
3667,90,2023-04-15
3668,473,2023-06-16
3669,238,2023-10-20
3670,198,2023-07-10
3671,243,2023-12-15
3672,411,2023-08-01
3673,416,2023-02-06
3674,268,2023-11-25
3675,188,2023-08-07
3676,111,2023-05-25
3677,286,2023-03-15
3678,408,2023-01-13
3679,88,2023-06-17
3680,214,2023-11-07
3681,260,2023-07-04
3682,467,2023-06-21
3683,473,2023-07-28
3684,5,2023-11-30
3685,388,2023-07-11
3686,477,2023-08-29
3687,137,2023-05-31
3688,119,2023-11-15
3689,51,2023-01-16
3690,486,2023-03-24
3691,424,2023-07-08
3692,53,2023-01-23
3693,98,2023-05-29
3694,200,2023-03-18
3695,459,2023-10-30
3696,482,2023-01-14
3697,238,2023-02-24
3698,352,2023-11-08
3699,416,2023-04-19
3700,177,2023-06-10
3701,261,2023-09-19
3702,32,2023-09-18
3703,133,2023-10-25
3704,480,2023-12-31
3705,321,2023-06-26
3706,198,2023-04-21
3707,487,2023-07-13
3708,153,2023-10-26
3709,411,2023-01-17
3710,366,2023-12-03
3711,78,2023-03-18
3712,112,2023-07-15
3713,73,2023-11-29
3714,28,2023-02-10
3715,498,2023-02-09
3716,88,2023-04-25
3717,191,2023-10-17
3718,457,2023-09-15
3719,36,2023-10-22
3720,231,2023-11-19
3721,357,2023-10-08
3722,241,2023-08-03
3723,490,2023-10-03
3724,312,2023-03-04
3725,418,2023-09-28
3726,67,2023-01-27
3727,21,2023-11-07
3728,295,2023-08-30
3729,421,2023-12-04
3730,42,2023-09-26
3731,164,2023-09-24
3732,322,2023-08-14
3733,17,2023-06-12
3734,499,2023-05-18
3735,54,2023-04-10
3736,105,2023-10-22
3737,413,2023-05-31
3738,153,2023-05-05
3739,405,2023-06-18
3740,19,2023-05-05
3741,413,2023-07-05
3742,387,2023-04-29
3743,487,2023-08-22
3744,332,2023-06-11
3745,55,2023-03-01
3746,236,2023-12-21
3747,179,2023-05-04
3748,346,2023-08-16
3749,295,2023-07-29
3750,159,2023-07-05
3751,200,2023-02-10
3752,163,2023-06-30
3753,325,2023-10-14
3754,124,2023-09-16
3755,283,2023-02-09
3756,410,2023-07-05
3757,155,2023-12-01
3758,253,2023-09-05
3759,269,2023-11-06
3760,376,2023-04-28
3761,279,2023-08-18
3762,65,2023-08-03
3763,114,2023-04-28
3764,220,2023-10-19
3765,246,2023-03-06
3766,79,2023-10-03
3767,333,2023-05-06
3768,488,2023-07-28
3769,69,2023-12-12
3770,231,2023-10-27
3771,346,2023-12-07
3772,495,2023-03-12
3773,199,2023-11-07
3774,227,2023-05-14
