date,close,high,low,open,volume
2020-03-31,1616.048095703125,1641.623819948526,1575.2508892228445,1626.0483271440046,3927593
2020-04-01,1512.1964111328125,1623.7029204540909,1506.2228481334582,1615.8709372384842,4941878
2020-04-03,1463.92138671875,1539.8520663031763,1460.2045456323224,1539.8520663031763,5735369
2020-04-07,1571.0028076171875,1580.427784361153,1508.8777944248413,1513.3026559920695,5427577
2020-04-08,1509.2760009765625,1598.2600110256599,1505.3379173613773,1557.5512842774979,6285615
2020-04-09,1562.9942626953125,1574.189186857372,1532.0644078114144,1549.1001290927175,5307397
2020-04-13,1556.8880615234375,1581.446051409625,1545.1621744606632,1558.4367635883323,2990438
2020-04-15,1535.5596923828125,1603.569791342537,1529.0551676495263,1579.675539484784,4761399
2020-04-16,1518.6571044921875,1561.8879895870102,1482.3732319287387,1513.2586858096518,6245533
2020-04-17,1598.4373779296875,1638.9248721259069,1551.3568814420273,1592.950591326668,9895823
2020-04-20,1609.4552001953125,1619.4996160992257,1595.1628732343468,1619.4996160992257,3244282
2020-04-21,1537.772216796875,1588.1713486298681,1528.9666771473767,1561.9761888253101,5122541
2020-04-22,1565.958740234375,1584.1006753430524,1521.4003992683472,1537.7723894883732,3829836
2020-04-23,1662.199462890625,1681.4476131996207,1558.3036782376762,1575.2509218396447,5934366
2020-04-24,1609.3668212890625,1638.9248170676028,1599.8533666882358,1628.9688762062726,2987102
2020-04-27,1625.34033203125,1659.323294712739,1615.0746735203993,1621.535015426025,3374741
2020-04-28,1645.208251953125,1653.1287130143148,1621.8006633353564,1650.4737953809943,2678505
2020-04-29,1686.44775390625,1692.5540853553166,1637.2433077892472,1658.43835454102,4241510
2020-04-30,1782.73291015625,1798.2642216204772,1718.793643418022,1752.2456490199531,5915544
2020-05-04,1708.394775390625,1739.8555846418476,1693.5273052018385,1739.8555846418476,3729348
2020-05-05,1710.43017578125,1749.5901992081394,1705.3415851664565,1730.2092846521136,2905528
2020-05-06,1684.633544921875,1728.970643342912,1675.7838203656254,1716.6696126328166,3517431
2020-05-07,1674.05810546875,1711.9348603534588,1666.7127911467667,1690.2973278240097,3166754
2020-05-08,1675.60693359375,1716.4041437629028,1669.279358686659,1716.050133161251,2686530
2020-05-11,1712.6871337890625,1726.9351678637013,1689.4123163915076,1689.4123163915076,2449841
2020-05-12,1725.25390625,1731.4487138128366,1690.5187352726662,1711.00587046125,3256595
2020-05-13,1725.3868408203125,1764.6353537885186,1704.1474985480334,1764.6353537885186,2656665
2020-05-14,1683.5272216796875,1701.890398959459,1673.5712821906548,1690.297282138001,2263146
2020-05-15,1675.164306640625,1696.8461308169437,1650.6505059178387,1695.607147829668,3173682
2020-05-18,1721.802490234375,1728.3070165634413,1656.7570108859732,1687.6425730258863,3727694
2020-05-19,1724.5015869140625,1740.2540317123694,1684.1025729513642,1684.1025729513642,3198693
2020-05-20,1728.8822021484375,1737.112489361271,1709.5012833783433,1725.6963228504867,2778505
2020-05-21,1762.156982421875,1768.1748378945201,1717.864179052692,1722.156273544913,3400908
2020-05-22,1787.9541015625,1798.2640524057372,1735.6522503842284,1749.6790423762068,3663418
2020-05-26,1719.50146484375,1791.1842330642048,1703.5719607947601,1783.21948103971,4575317
2020-05-27,1774.63525390625,1778.7945811082423,1717.952726654913,1733.660987259227,3482160
2020-05-28,1773.7506103515625,1782.3348012872227,1744.54651479919,1759.7680001785711,3475681
2020-05-29,1745.4757080078125,1772.2904213373934,1736.6702737383634,1754.0157153112448,7237735
2020-06-01,1809.989990234375,1823.0433344983803,1753.2189832363338,1761.0952600251344,3747773
2020-06-02,1811.6712646484375,1841.6275586897823,1805.387982233691,1823.2200896153142,2443886
2020-06-03,1816.109130859375,1831.7304078836128,1792.8990545971644,1821.1683664668267,3699799
2020-06-04,1856.4049072265625,1863.904862023285,1816.6415601648375,1816.6415601648375,4048593
2020-06-05,1817.972900390625,1862.1296936504486,1810.9167325449532,1856.44930843083,3573289
2020-06-08,1838.830810546875,1859.4668990446255,1830.265811030304,1844.6000395892568,2957841
2020-06-09,1839.097412109375,1859.9109752463646,1828.6239974952625,1831.1536696075907,2909439
2020-06-10,1871.6715087890625,1892.3076024840693,1840.384528025665,1843.5354587886343,5168397
2020-06-11,1835.1917724609375,1868.3427386093483,1829.9995960534095,1863.904869871559,2269513
2020-06-12,1810.206787109375,1818.816209735488,1784.9109335018156,1785.088404925409,2842642
2020-06-15,1801.68603515625,1827.514410448627,1775.9907092535589,1809.8516705821971,2399022
2020-06-16,1815.7984619140625,1840.7835768611912,1802.6623267801542,1832.83983495865,2146528
2020-06-17,1817.5736083984375,1827.3813418893158,1798.7126657978308,1815.9759322748819,2703527
2020-06-18,1808.9642333984375,1827.6920198749413,1797.5145091186964,1815.0885146035469,1944389
2020-06-19,1814.7333984375,1855.0292712624355,1803.5499900503678,1812.4257281903795,5681758
2020-06-22,1799.9552001953125,1821.5232863445335,1792.1446159548536,1819.5262453435469,3196138
2020-06-23,1806.4791259765625,1814.200975242992,1784.0234639131183,1799.1122195780551,4205944
2020-06-24,1812.60302734375,1832.1740714209973,1803.1947674787868,1805.3249660992167,2560937
2020-06-25,1789.4378662109375,1828.4023853148462,1783.3580061620655,1806.213035978501,3043931
2020-06-26,1880.6358642578125,1892.3073732458713,1792.8546839541168,1797.3369750576405,6300722
2020-06-29,1865.369384765625,1888.4020981641045,1856.1831259775531,1871.0055650566578,3076341
2020-06-30,1848.0616455078125,1874.4669652650355,1841.7600017327024,1863.9049240392726,3071725
2020-07-01,1856.8487548828125,1876.2865338316603,1845.7096606946616,1845.8871321106735,2503466
2020-07-02,1914.6295166015625,1921.5970568103032,1862.1296190244877,1865.679913817671,3758699
2020-07-03,1952.3514404296875,1957.1000464939934,1917.3811226479136,1920.3987866093776,4185208
2020-07-06,2008.7569580078125,2014.7036590617108,1957.1002067730471,1957.1002067730471,5190366
2020-07-07,2014.7039794921875,2043.816447770339,1981.1980635937373,2019.2306932178617,5630055
2020-07-08,1969.4373779296875,2018.6977228238595,1959.407967548732,2014.7924848607279,2793358
2020-07-09,1956.5234375,1992.1594397087258,1944.7186623511757,1978.4020454937624,3443998
2020-07-10,1972.4998779296875,1996.908159370255,1931.3607423518133,1957.3222780658716,9610320
2020-07-13,1970.4141845703125,1992.559111459231,1961.538445000176,1970.4141845703125,2963503
2020-07-14,1927.7659912109375,1987.2778615328812,1921.5973962566716,1961.5382197354477,2976738
2020-07-15,1982.7513427734375,2005.9171093416498,1935.8876119802721,1939.3490636776569,5569321
2020-07-16,1987.954833984375,2075.354571064122,1974.9227972099452,1996.183307958804,8582118
2020-07-17,1957.710205078125,1996.0948485707906,1948.1919028616,1989.9569368441512,4509135
2020-07-20,1964.0703125,1980.9720460875992,1948.8588825785232,1957.9324013844994,2952646
2020-07-21,1979.3262939453125,1991.4242454819346,1958.065563926865,1983.7295964747984,2665286
2020-07-22,1948.99267578125,1984.619802630472,1942.9881111610098,1984.619802630472,2861534
2020-07-23,1931.423095703125,1948.9920009159075,1924.1287076075241,1948.9920009159075,2265766
2020-07-24,1919.1468505859375,1924.1284999168242,1890.4140837154032,1916.5671997553388,3665100
2020-07-27,1963.091796875,1970.3861853669848,1924.573594601116,1925.9079419049763,4248480
2020-07-28,2054.672607421875,2063.7906480003244,1970.3863298796202,1970.3863298796202,8092319
2020-07-29,2024.6943359375,2083.3611006080746,1998.007387594954,2038.8828533704984,6090431
2020-07-30,2027.76318359375,2097.594028038632,2021.313838087694,2033.456312065455,7098496
2020-07-31,2029.4534912109375,2076.9563922159546,2008.1484530323353,2048.8015298377873,4723290
2020-08-03,2005.212646484375,2049.4241960666577,1984.352392869301,2037.5038960159495,4012337
2020-08-04,2001.2537841796875,2019.0005575910118,1979.3260998592104,2010.3718229106553,2927928
2020-08-05,2009.9715576171875,2045.998930081669,2004.1893867278263,2010.4163399932922,3800641
2020-08-06,2053.204833984375,2063.34578697983,2015.1759344830223,2023.7601489023984,4748047
2020-08-07,2041.863037109375,2070.9072464563524,2034.43508275158,2053.1159470881707,3165491
2020-08-10,2030.69873046875,2068.238324580184,2024.6941675909366,2062.011370484674,2929353
2020-08-11,2028.1185302734375,2056.673644826187,2024.2935756978832,2030.876267793332,2774423
2020-08-12,2008.059326171875,2042.7966602563577,1998.4519822357504,2035.6358368672963,3415751
2020-08-13,2005.4791259765625,2045.998842133727,2001.9653887921534,2021.980594856505,2695682
2020-08-14,1994.537841796875,2029.3644377320318,1986.4874532429155,2025.5392652490036,2270405
2020-08-17,2004.5450439453125,2019.3119051008641,1991.0682253709292,2013.08495208954,2625630
2020-08-18,2019.089599609375,2036.2137211172417,2000.0084790792453,2012.9071680072489,3493374
2020-08-19,2007.3919677734375,2032.2997815930123,2003.7446653068678,2024.9608721640304,2843005
2020-08-20,2004.056396484375,2025.1390414378834,1992.6699221885472,2007.7480039932057,2895164
2020-08-21,2000.27587890625,2020.2020473675789,1993.5596199453064,2010.4168326951688,1975294
2020-08-24,1999.8309326171875,2010.3721463434958,1983.7297211034752,2002.054844860577,2167966
2020-08-25,1994.982421875,2001.5208100594236,1986.8875124616595,1997.0729860370693,1663419
2020-08-26,2004.634033203125,2010.3271603597516,1971.6756179323477,1994.404039246242,2618149
2020-08-27,2000.0972900390625,2034.746010673597,1994.181771343792,2015.7537164559083,3579393
2020-08-28,1991.335205078125,2028.1630986814257,1988.2662501409989,2017.8885824320093,2941136
2020-08-31,2007.9703369140625,2024.8275480511077,1981.9505640246014,1992.6253426459186,6018154
2020-09-01,1998.2745361328125,2026.4291830823654,1993.7821891963315,2018.423097635596,3610908
2020-09-02,2014.9979248046875,2018.2004454409298,1994.0931488408917,1998.8524081127357,2084137
2020-09-03,2045.5545654296875,2067.3489063094557,2017.5332700128424,2017.5332700128424,4654146
2020-09-04,2036.0361328125,2067.571164249314,2013.0407938829137,2023.7600940807527,5231303
2020-09-07,2070.06201171875,2084.695310659903,2031.1880696303888,2036.214024365487,4620401
2020-09-08,2088.87646484375,2126.460585648967,2070.062252187986,2077.9792937227107,7453998
2020-09-09,2070.594970703125,2098.482908005346,2063.7898883308194,2068.237711366015,3866535
2020-09-10,2073.7099609375,2089.1440050102688,2067.6165692375357,2077.134874046829,2308813
2020-09-11,2111.915771484375,2119.832810931445,2072.8192267633162,2073.530922003017,4145424
2020-09-14,2216.26171875,2229.027060863866,2118.8100658872686,2120.8115867440756,7512131
2020-09-15,2216.26171875,2257.715526478097,2192.4215551764973,2216.26171875,7318770
2020-09-16,2226.5810546875,2230.673140301211,2203.719279063972,2214.082623789323,3074003
2020-09-17,2189.174560546875,2220.1314605699913,2179.967694714027,2206.1208142696896,4828176
2020-09-18,2179.344970703125,2224.267998339976,2167.3358445031745,2210.5687856945688,4183256
2020-09-21,2193.0439453125,2228.270577879592,2181.346038949646,2192.7770324610074,4598809
2020-09-22,2244.32763671875,2272.8382341286333,2186.5504420697384,2210.568693467575,7499613
2020-09-23,2194.95654296875,2241.5698671108566,2142.961525724336,2232.8075672760824,7502280
2020-09-24,2074.68798828125,2179.434267891119,2048.3124726863134,2179.434267891119,8424708
2020-09-25,2154.792724609375,2170.537977155421,2092.3453229646984,2106.489315534441,8228267
2020-09-28,2158.351318359375,2174.096573347588,2104.7105124960694,2170.5383138167413,4347166
2020-09-29,2213.592529296875,2233.7412983906484,2158.3506963088794,2165.956517299804,6995811
2020-09-30,2217.06298828125,2228.3604208313086,2188.329994109788,2214.1273802192122,3917166
2020-10-01,2244.772216796875,2259.4945574475205,2217.0623605721803,2232.8076138556207,2610337
2020-10-05,2406.985107421875,2426.822451074568,2315.582300368667,2330.660384227783,17412105
2020-10-06,2414.54638671875,2433.8499042928834,2357.4363556459152,2433.8499042928834,9846367
2020-10-07,2433.80517578125,2464.094905693158,2404.4940541836127,2439.1870871518554,9656101
2020-10-08,2513.643310546875,2566.394548692348,2490.7815377256757,2490.7815377256757,19839329
2020-10-09,2502.301025390625,2517.334799404089,2472.989911423025,2499.6768529132014,7739245
2020-10-12,2517.468994140625,2538.818554514962,2491.4492174344014,2504.570301414463,4623203
2020-10-13,2514.399658203125,2539.6186922758984,2501.634315287292,2530.8120868242495,4209878
2020-10-14,2509.97802734375,2538.9227312675343,2490.2794452905177,2538.9227312675343,4395936
2020-10-15,2448.335693359375,2526.191713565848,2436.185943910907,2511.2279751864908,6629355
2020-10-16,2468.61474609375,2476.0741501223265,2440.0273069886475,2456.8224710838654,5273773
2020-10-19,2422.384521484375,2478.174675588882,2417.962443748419,2478.174675588882,3331194
2020-10-20,2446.906494140625,2465.5775809503466,2428.101272826453,2434.399487598833,3406273
2020-10-21,2390.08837890625,2455.839572939136,2379.0555455182275,2446.9059986468874,4570143
2020-10-22,2386.291748046875,2400.1387890018855,2356.7664577847513,2377.224256856987,5262294
2020-10-23,2400.273681640625,2413.8526760194536,2385.354650617078,2401.1670394037706,3499091
2020-10-26,2401.52392578125,2420.9544541401883,2385.7115394273674,2403.087301626222,2672752
2020-10-27,2349.66357421875,2428.279015242471,2344.2589371322138,2411.8413284521607,3537502
2020-10-28,2342.562255859375,2372.713074869161,2328.089906355654,2367.3976407684127,3569445
2020-10-29,2351.8974609375,2371.864087674554,2322.9527660925646,2329.8762864991477,3105968
2020-10-30,2380.6640625,2389.1509596105134,2342.0263467074,2354.980031770815,3427003
2020-11-02,2326.839111328125,2380.6639025441245,2322.774290943122,2376.3310312789813,2571196
2020-11-03,2352.746826171875,2380.7981695201343,2323.667990649252,2326.3033521314933,2879269
2020-11-04,2370.211669921875,2431.585512580277,2331.66337606151,2331.66337606151,4893928
2020-11-05,2399.290283203125,2420.9989148800337,2382.584540953893,2398.664976550882,2816502
2020-11-06,2418.721435546875,2423.9029542012577,2395.3602172503342,2411.172606058857,3884421
2020-11-09,2435.828857421875,2451.3731920243936,2407.6880937379215,2439.8489665195825,3646592
2020-11-10,2367.04052734375,2423.8132317730538,2356.990253735981,2409.5642208123513,4760020
2020-11-11,2401.1669921875,2405.633780915394,2361.501777420853,2383.4337536957946,3242441
2020-11-12,2386.202392578125,2423.6786929188024,2377.8941249084487,2399.558042454811,2437505
2020-11-13,2373.51708984375,2380.708443624884,2354.8904977166003,2372.534309298506,2548093
2020-11-14,2385.577392578125,2402.2384234459832,2376.3757663013334,2392.3667790146424,298819
2020-11-17,2381.735595703125,2407.598249418208,2367.4418769681747,2407.598249418208,2827273
2020-11-18,2346.53759765625,2380.083218368931,2329.0279199706433,2377.2245177370846,2893762
2020-11-19,2355.694580078125,2390.7588660549586,2350.2899410547748,2355.784003080529,4167501
2020-11-20,2376.554443359375,2390.624824896039,2347.3416948375616,2371.864316180487,2711471
2020-11-23,2433.729736328125,2438.8665431497775,2380.798292122402,2403.132234825239,3706418
2020-11-24,2431.764404296875,2450.480204747883,2416.5326116817437,2442.797241180424,3120516
2020-11-25,2413.22705078125,2441.5017330119995,2401.523978386292,2437.9730139341727,3302249
2020-11-26,2430.46826171875,2439.714380067726,2394.1978635587243,2399.558008029378,2341099
2020-11-27,2393.885986328125,2427.8782920353297,2384.416525125006,2416.532692331871,6086808
2020-12-01,2436.0078125,2444.13723668209,2344.5725649438345,2393.305270950158,3605017
2020-12-02,2456.3310546875,2460.9317583775282,2414.2538309609595,2429.0389405866035,2509032
2020-12-03,2420.50732421875,2478.084168843465,2412.7798694385765,2478.084168843465,2852548
2020-12-04,2436.677978515625,2446.7729647276924,2411.1725710915057,2421.7142361792844,2686527
2020-12-07,2445.744873046875,2451.373069122466,2417.5593992761883,2425.465700680574,1996400
2020-12-08,2498.9892578125,2506.359458011649,2441.054930217235,2447.799823717433,4277818
2020-12-09,2511.049072265625,2537.135065230834,2495.281182986763,2514.8011297974635,3659996
2020-12-10,2487.37548828125,2525.789863212253,2483.7573465563087,2517.4815943155036,2127801
2020-12-11,2486.750244140625,2508.2800309315485,2469.7317386397385,2494.8796672465796,1795408
2020-12-14,2499.3466796875,2504.97487656181,2462.3170483322,2503.1881612432926,2483658
2020-12-15,2467.0517578125,2496.666475417624,2461.2002218310895,2488.894307811766,2365509
2020-12-16,2514.087158203125,2519.0900484904337,2466.0691825446625,2482.6410112533545,2565149
2020-12-17,2535.52783203125,2549.374876662569,2505.8683994096655,2511.228545718563,2863460
2020-12-18,2555.89599609375,2588.9502260327463,2542.6742604971764,2562.149499055182,6076692
2020-12-21,2519.40234375,2578.6767076425976,2488.0009114098857,2555.896088884626,2705195
2020-12-22,2566.169677734375,2576.130527622706,2518.062284262311,2531.775410513218,2881737
2020-12-23,2598.553466796875,2607.710380603379,2559.871045827456,2569.3407219814853,2790988
2020-12-24,2599.089599609375,2609.8098890721103,2575.7281712922554,2598.7768372581063,1807144
2020-12-28,2617.00146484375,2635.136666349389,2592.5235557290544,2599.670415979169,2108994
2020-12-29,2617.984375,2637.19156287323,2608.60412045726,2608.60412045726,1994151
2020-12-30,2599.044921875,2633.3497613594045,2592.523368746157,2621.46806342957,2637968
2020-12-31,2557.45947265625,2595.203831304307,2541.60237523606,2590.73704329862,4040956
2021-01-01,2615.974365234375,2626.4713169261718,2571.9765038879077,2572.869861478699,2681440
2021-01-04,2715.315673828125,2725.4106581808696,2627.319951520228,2635.404881302488,5113293
2021-01-05,2763.1552734375,2782.139123925876,2715.4500610992586,2715.4500610992586,5801309
2021-01-06,2726.08056640625,2781.4687345586954,2713.3055098081795,2769.4084076222757,3726716
2021-01-07,2709.37451171875,2752.300380713004,2680.295683167491,2747.0741524006453,3717827
2021-01-08,2788.079345703125,2794.4222712205374,2733.6739609766128,2760.4746860842265,5879039
2021-01-11,2837.705322265625,2885.5446589159924,2810.9940208693038,2885.5446589159924,9508039
2021-01-12,2836.276123046875,2867.6775516745147,2814.076102110505,2837.7053641723346,3611458
2021-01-13,2822.071533203125,2838.1966791402683,2792.8587875864855,2836.4099642021883,3572801
2021-01-14,2909.563720703125,2923.705674604185,2792.9376707536403,2823.9067513779896,6931542
2021-01-15,2894.034912109375,2930.4189203372266,2873.135227331245,2895.5116699117066,4131692
2021-01-18,2883.65185546875,2914.978871823652,2852.906539152469,2908.9372329552066,4160906
2021-01-19,2918.51416015625,2934.8937573090757,2892.82605173008,2893.721109295591,2975735
2021-01-20,2961.566650390625,2978.7069161372888,2924.2427919249913,2926.8383715743817,3453446
2021-01-21,2930.2841796875,2961.879535655659,2919.7672537182943,2958.16513431705,2778546
2021-01-22,2956.464599609375,2976.066272008023,2901.6869042379963,2901.6869042379963,3052459
2021-01-25,2945.90283203125,2989.3131213497177,2934.5802233960394,2961.700509705165,2272887
2021-01-27,2918.82763671875,2959.4631644417573,2888.350881666533,2953.6900866128167,2786662
2021-01-28,2861.09619140625,2931.3134109352054,2849.684207898029,2891.0358220826606,3083938
2021-01-29,2784.83740234375,2879.265974097402,2774.6784117186867,2873.1795390386824,5445659
2021-02-01,2809.898681640625,2832.856817731825,2724.644459874762,2774.678083718375,3985846
2021-02-02,2867.272216796875,2885.665694128134,2819.4314319179966,2840.9128142564196,2881837
2021-02-03,2864.229248046875,2896.406526539769,2830.753961158467,2875.820200794894,2505866
2021-02-04,2853.8466796875,2898.0626611767793,2842.703255027167,2878.5503596139765,2057261
2021-02-05,2826.54736328125,2869.420757362734,2800.635487090299,2863.2447282447215,2366135
2021-02-08,2876.804443359375,2887.45554036877,2824.0406280894126,2854.7859411054533,2526592
2021-02-09,2843.50830078125,2905.177898337291,2831.962145560351,2859.7089301723518,2658751
2021-02-10,2876.08837890625,2881.548098678052,2825.9651576784386,2850.7582073317863,2127983
2021-02-11,2869.554443359375,2881.458752221397,2850.8030317956145,2877.609961135493,1165882
2021-02-12,2855.949951171875,2904.9095602002735,2848.073400264141,2850.042483361092,2777404
2021-02-15,2810.346923828125,2872.2400745488662,2802.9179014333436,2872.2400745488662,2630853
2021-02-16,2782.5546875,2835.2286881390305,2774.678138113635,2819.4310113090164,3435770
2021-02-17,2750.6015625,2804.0812534103998,2725.9426822339824,2779.2434053306742,3678426
2021-02-18,2736.504638671875,2772.799052160748,2712.9197817982504,2743.3517423990884,4189909
2021-02-19,2749.482666015625,2763.1768719320535,2699.627784873394,2737.0860313434,3725028
2021-02-22,2647.983154296875,2771.0983728001697,2634.288729099401,2771.0983728001697,5366696
2021-02-23,2667.450439453125,2710.2342336083884,2656.5307811590806,2658.3208962407243,3832829
2021-02-24,2638.7197265625,2688.1716651206516,2614.5977464227003,2660.1115184584087,3774549
2021-02-25,2680.966552734375,2711.9354201242013,2656.934164465887,2661.90177873881,4224073
2021-02-26,2590.5654296875,2660.4247237718946,2577.7660614423235,2649.3706742601657,5553153
2021-03-01,2617.327392578125,2653.845786395067,2597.2781897279997,2618.9385399635635,3265871
2021-03-02,2690.856689453125,2707.5494274407765,2638.629987469557,2649.3706794131235,3306469
2021-03-03,2738.0712890625,2742.456984691391,2682.3985214110853,2716.5003095751867,3509857
2021-03-04,2729.65673828125,2758.0748131174737,2699.5381416501855,2705.758747398546,3916760
2021-03-05,2692.37841796875,2741.7407638117797,2682.130050780191,2699.58367631772,3203686
2021-03-08,2691.3935546875,2714.709850154269,2681.592717132275,2699.4938701171363,2003125
2021-03-09,2730.775634765625,2745.0517581806052,2678.10163202485,2691.393104782288,1942397
2021-03-10,2748.67724609375,2768.592278802846,2738.8764085319117,2752.302273279617,3053778
2021-03-12,2737.041748046875,2789.89495082897,2722.1839208066626,2752.302526082478,2938317
2021-03-15,2744.381103515625,2773.7838366264696,2721.870489571182,2721.870489571182,3097083
2021-03-16,2783.673828125,2811.375816101482,2738.876153222074,2738.876153222074,4894756
2021-03-17,2786.27001953125,2823.9072421681008,2761.5217597931337,2779.1543540196362,3838390
2021-03-18,2717.8427734375,2816.2543262885742,2673.5822127790716,2797.9056429836282,3656306
2021-03-19,2730.10498046875,2773.7838403748347,2689.6484157232585,2712.0248584497413,5776626
2021-03-22,2801.21728515625,2809.988894451002,2701.865878975166,2728.762406965116,2821646
2021-03-23,2812.80859375,2836.4380311200434,2795.1312030543163,2810.4813561744827,3305973
2021-03-24,2793.564453125,2821.490207444266,2784.658454901001,2784.703251486434,2207104
2021-03-25,2743.21728515625,2802.2910848695756,2729.9255928127855,2785.598130050755,3179786
2021-03-26,2744.962646484375,2790.7895511507954,2723.705028832088,2766.309638783247,3697370
2021-03-30,2827.083984375,2853.8461169179855,2739.681486098845,2759.4623447748977,4694008
2021-03-31,2844.359619140625,2868.6603518740944,2803.32113013094,2823.9074602691944,3530069
2021-04-01,2832.857177734375,2877.6100557396576,2814.956026532262,2856.218267461097,4285076
2021-04-05,2899.002685546875,2920.5736664150563,2820.3271905834636,2838.228346981962,5317862
2021-04-06,2922.094482421875,2931.3136193408855,2891.036027624751,2931.3136193408855,2291562
2021-04-07,2928.091064453125,2933.595799277221,2895.332090546384,2916.9924386853572,2491268
2021-04-08,2969.218994140625,2985.016671124075,2923.3025020922196,2926.8379354050153,2578118
2021-04-09,2973.605224609375,3002.336662069258,2960.850653324648,3002.0233044893803,2911129
2021-04-12,2905.84912109375,2987.7916831741727,2875.9988645120643,2973.6049336551596,3791828
2021-04-13,2778.3037109375,2876.7152547441287,2750.556924099582,2876.7152547441287,8654596
2021-04-15,2881.14501953125,2897.5246139139263,2763.4449695722783,2828.649989600085,6062760
2021-04-16,2859.8427734375,2906.25159043087,2848.60997706157,2890.140556052134,3224657
2021-04-19,2829.99267578125,2854.3381946025756,2806.0946856828155,2836.437045686912,2679106
2021-04-20,2814.5537109375,2886.874416202751,2798.263704636353,2886.5610586023668,3141893
2021-04-22,2791.506591796875,2817.642238488,2779.3785136800707,2817.642238488,1988980
2021-04-23,2783.181640625,2791.6846879271184,2766.6678714106597,2779.153881376628,1615309
2021-04-26,2775.39453125,2822.1164922705734,2763.982547337393,2776.5133532022164,2490260
2021-04-27,2803.32080078125,2806.990624869692,2777.3641266999425,2780.049299880767,1471417
2021-04-28,2796.24951171875,2820.3264735454286,2785.4192274431525,2819.3866193694603,1639037
2021-04-29,2788.32861328125,2826.010631391147,2779.6018003514714,2815.4937029885937,1621395
2021-04-30,2717.081787109375,2803.3654794696645,2703.0742216798394,2773.783779134378,3072305
2021-05-03,2718.290283203125,2734.401322089413,2688.753378578264,2707.459997432696,1545831
2021-05-04,2729.701904296875,2765.7279725476988,2716.4998047515423,2741.382449632493,1990777
2021-05-05,2770.82958984375,2774.1412590460986,2732.0735545602815,2747.82665471187,1939289
2021-05-06,2784.927001953125,2805.110595088908,2751.40713762071,2779.601452791514,1791671
2021-05-07,2804.1259765625,2828.2479546354916,2785.2403915808145,2804.215569733949,1912540
2021-05-10,2815.4033203125,2832.1408515854228,2797.054641861886,2815.8060524769494,2137153
2021-05-11,2794.90673828125,2799.829554709804,2766.757004069321,2797.0547889512027,2415625
2021-05-12,2763.580322265625,2792.580105180674,2748.3643409232945,2792.580105180674,1978558
2021-05-14,2731.268310546875,2773.3360184268367,2720.9751479805013,2773.3360184268367,2043935
2021-05-17,2747.603271484375,2752.4812920623617,2717.3950752427927,2734.4011709047204,2890462
2021-05-18,2764.65380859375,2796.1597907004775,2754.9871433342096,2774.678409465903,2098538
2021-05-19,2758.56787109375,2790.789948757402,2745.2315985798296,2760.357986519509,1986041
2021-05-20,2738.875732421875,2764.6534300780568,2731.8048661415482,2745.230727574989,2329027
2021-05-21,2757.224365234375,2764.1162636217177,2734.4899943151213,2739.7707456524663,1685566
2021-05-24,2758.120361328125,2779.154217726376,2749.617312996917,2758.120361328125,1652260
2021-05-25,2800.8427734375,2813.6597321791455,2772.150862405755,2781.0551880118014,1841613
2021-05-26,2840.8681640625,2846.7144971530197,2791.669066433894,2806.2398834494225,1923753
2021-05-27,2860.205810546875,2894.1595115997507,2843.8361230960995,2843.970950628995,5959785
2021-05-28,2827.46630859375,2876.3955255073206,2820.315618717645,2868.7503216402747,1763701
2021-05-31,2841.4521484375,2851.5260037521884,2813.9745640090932,2833.2223997784213,1652799
2021-06-01,2835.921142578125,2851.166535820747,2817.0329903440174,2849.952429216134,1377441
2021-06-02,2814.7392578125,2841.722331212589,2801.74245470922,2833.9873152578516,2240078
2021-06-03,2825.35302734375,2837.3155687589074,2808.62343172991,2837.3155687589074,1281706
2021-06-04,2827.6015625,2839.384260424999,2810.737139662028,2813.4354473161034,1836060
2021-06-07,2863.083740234375,2869.60464920494,2818.471860271788,2828.725339645157,2559821
2021-06-08,2878.32958984375,2906.0772740595803,2866.6819393328346,2876.3958905733634,2574057
2021-06-09,2878.419921875,2896.183782028748,2865.7828027592464,2879.9939348000157,1710925
2021-06-10,2893.3056640625,2899.7815591104836,2871.8990441190367,2887.189455565959,1874324
2021-06-11,2944.5732421875,2976.233341399763,2888.088624730927,2888.5833583851017,3452954
2021-06-14,2946.8662109375,2975.9628237574084,2941.4695967971875,2949.249627680621,1847360
2021-06-15,2934.634033203125,2966.339143821594,2924.5603965839546,2966.339143821594,1304985
2021-06-16,2945.0673828125,2963.3707676206113,2925.8643427123316,2934.049295447536,1635552
2021-06-17,2984.10302734375,3000.5627458603794,2932.1606116014245,2937.1075083387886,2273413
2021-06-18,2965.7099609375,3020.305674749723,2945.652496964069,3013.9195921879455,3380431
2021-06-21,2943.9423828125,2955.545012769067,2924.694331621258,2936.6568675261724,1130569
2021-06-22,2969.217041015625,2992.467541321009,2954.6462268284754,2971.7355048527497,1708688
2021-06-23,2933.420166015625,2994.2221208899614,2928.922986500921,2994.2221208899614,1467104
2021-06-24,3034.3369140625,3042.7915233358513,2948.8004756892074,2953.7473729337676,4155204
2021-06-25,3040.812744140625,3057.766978040191,3013.1100762383394,3035.820831290584,2722861
2021-06-28,3001.192626953125,3050.4367406343067,2997.8197424544137,3050.4367406343067,1355238
2021-06-29,3004.880615234375,3027.77121574012,2991.9736218005073,3005.914878718562,1497322
